match_id,target_asset,direction,similar_asset,start_date,end_date,match_end_date_used,similarity,return_30d_report,drawdown_30d_report,max_gain_30d_report,final_return_path,base_price,day,date,close_return_pct,high_return_pct,low_return_pct
1,DOGE,negative,DASH-USD,2022-02-20,2022-05-30,2022-05-30,88.63375575953437,-29.45031583544584,-33.95277127902522,2.3199262300169776,-29.45031583544584,63.11600875854492,15,2022-06-14,-30.835860155910833,-30.18594863625317,-37.71437195275593
1,DOGE,negative,DASH-USD,2022-02-20,2022-05-30,2022-05-30,88.63375575953437,-29.45031583544584,-33.95277127902522,2.3199262300169776,-29.45031583544584,63.11600875854492,16,2022-06-15,-27.423798990939098,-27.423798990939098,-38.46972614821822
1,DOGE,negative,DASH-USD,2022-02-20,2022-05-30,2022-05-30,88.63375575953437,-29.45031583544584,-33.95277127902522,2.3199262300169776,-29.45031583544584,63.11600875854492,17,2022-06-16,-33.786641344951974,-26.791590188089398,-34.45034514858224
1,DOGE,negative,DASH-USD,2022-02-20,2022-05-30,2022-05-30,88.63375575953437,-29.45031583544584,-33.95277127902522,2.3199262300169776,-29.45031583544584,63.11600875854492,18,2022-06-17,-30.81452502776739,-30.05503072953506,-33.94953776810263
1,DOGE,negative,DASH-USD,2022-02-20,2022-05-30,2022-05-30,88.63375575953437,-29.45031583544584,-33.95277127902522,2.3199262300169776,-29.45031583544584,63.11600875854492,19,2022-06-18,-33.95277127902522,-29.980859428521967,-38.405031753983856
1,DOGE,negative,DASH-USD,2022-02-20,2022-05-30,2022-05-30,88.63375575953437,-29.45031583544584,-33.95277127902522,2.3199262300169776,-29.45031583544584,63.11600875854492,20,2022-06-19,-29.832891551126075,-28.67258090924272,-36.46696201011479
1,DOGE,negative,DASH-USD,2022-02-20,2022-05-30,2022-05-30,88.63375575953437,-29.45031583544584,-33.95277127902522,2.3199262300169776,-29.45031583544584,63.11600875854492,21,2022-06-20,-28.047346819672782,-26.999580489732455,-31.389624588173092
1,DOGE,negative,DASH-USD,2022-02-20,2022-05-30,2022-05-30,88.63375575953437,-29.45031583544584,-33.95277127902522,2.3199262300169776,-29.45031583544584,63.11600875854492,22,2022-06-21,-25.48827374818855,-23.356453238627118,-28.96725347939374
1,DOGE,negative,DASH-USD,2022-02-20,2022-05-30,2022-05-30,88.63375575953437,-29.45031583544584,-33.95277127902522,2.3199262300169776,-29.45031583544584,63.11600875854492,23,2022-06-22,-28.252000863317196,-25.367400879140245,-29.12140431318928
1,DOGE,negative,DASH-USD,2022-02-20,2022-05-30,2022-05-30,88.63375575953437,-29.45031583544584,-33.95277127902522,2.3199262300169776,-29.45031583544584,63.11600875854492,24,2022-06-23,-22.857452997896765,-22.722014219832687,-28.253608552860022
1,DOGE,negative,DASH-USD,2022-02-20,2022-05-30,2022-05-30,88.63375575953437,-29.45031583544584,-33.95277127902522,2.3199262300169776,-29.45031583544584,63.11600875854492,25,2022-06-24,-17.9038351434044,-16.8294754526054,-22.94066604160181
1,DOGE,negative,DASH-USD,2022-02-20,2022-05-30,2022-05-30,88.63375575953437,-29.45031583544584,-33.95277127902522,2.3199262300169776,-29.45031583544584,63.11600875854492,26,2022-06-25,-17.124746373375743,-16.469352995013807,-20.96179966459728
1,DOGE,negative,DASH-USD,2022-02-20,2022-05-30,2022-05-30,88.63375575953437,-29.45031583544584,-33.95277127902522,2.3199262300169776,-29.45031583544584,63.11600875854492,27,2022-06-26,-21.6694731728291,-15.767802003725128,-21.686613802691646
1,DOGE,negative,DASH-USD,2022-02-20,2022-05-30,2022-05-30,88.63375575953437,-29.45031583544584,-33.95277127902522,2.3199262300169776,-29.45031583544584,63.11600875854492,28,2022-06-27,-22.008816545277043,-18.298680068753505,-22.533177181953523
1,DOGE,negative,DASH-USD,2022-02-20,2022-05-30,2022-05-30,88.63375575953437,-29.45031583544584,-33.95277127902522,2.3199262300169776,-29.45031583544584,63.11600875854492,29,2022-06-28,-26.632054198719977,-21.123710924607032,-27.06599136453134
1,DOGE,negative,DASH-USD,2022-02-20,2022-05-30,2022-05-30,88.63375575953437,-29.45031583544584,-33.95277127902522,2.3199262300169776,-29.45031583544584,63.11600875854492,30,2022-06-29,-29.45031583544584,-25.66143883499805,-29.609682594337073
2,DOGE,negative,NEAR-USD,2022-03-02,2022-06-09,2022-06-09,88.49694666630992,-25.05018407238141,-39.09736132269396,0.0,-25.05018407238141,5.08201789855957,0,2022-06-09,0.0,2.543751203348088,-1.4664802110461395
2,DOGE,negative,NEAR-USD,2022-03-02,2022-06-09,2022-06-09,88.49694666630992,-25.05018407238141,-39.09736132269396,0.0,-25.05018407238141,5.08201789855957,1,2022-06-10,-11.508455244458403,0.4885452520810185,-11.552535785179707
2,DOGE,negative,NEAR-USD,2022-03-02,2022-06-09,2022-06-09,88.49694666630992,-25.05018407238141,-39.09736132269396,0.0,-25.05018407238141,5.08201789855957,2,2022-06-11,-19.729447940487333,-8.057271675372057,-21.1074199053385
2,DOGE,negative,NEAR-USD,2022-03-02,2022-06-09,2022-06-09,88.49694666630992,-25.05018407238141,-39.09736132269396,0.0,-25.05018407238141,5.08201789855957,3,2022-06-12,-26.99185307537303,-18.403137843922977,-26.99185307537303
2,DOGE,negative,NEAR-USD,2022-03-02,2022-06-09,2022-06-09,88.49694666630992,-25.05018407238141,-39.09736132269396,0.0,-25.05018407238141,5.08201789855957,4,2022-06-13,-31.189811483909757,-26.935438803111044,-38.92790270079165
2,DOGE,negative,NEAR-USD,2022-03-02,2022-06-09,2022-06-09,88.49694666630992,-25.05018407238141,-39.09736132269396,0.0,-25.05018407238141,5.08201789855957,5,2022-06-14,-33.401452687449265,-28.445389670854038,-37.37324264264061
2,DOGE,negative,NEAR-USD,2022-03-02,2022-06-09,2022-06-09,88.49694666630992,-25.05018407238141,-39.09736132269396,0.0,-25.05018407238141,5.08201789855957,6,2022-06-15,-24.79863036937203,-24.422580571309325,-40.11494812607973
2,DOGE,negative,NEAR-USD,2022-03-02,2022-06-09,2022-06-09,88.49694666630992,-25.05018407238141,-39.09736132269396,0.0,-25.05018407238141,5.08201789855957,7,2022-06-16,-36.882098346332306,-24.828481846661266,-38.25267664024086
2,DOGE,negative,NEAR-USD,2022-03-02,2022-06-09,2022-06-09,88.49694666630992,-25.05018407238141,-39.09736132269396,0.0,-25.05018407238141,5.08201789855957,8,2022-06-17,-33.560899828519375,-31.695851024661458,-37.3837701791858
2,DOGE,negative,NEAR-USD,2022-03-02,2022-06-09,2022-06-09,88.49694666630992,-25.05018407238141,-39.09736132269396,0.0,-25.05018407238141,5.08201789855957,9,2022-06-18,-39.097361322693956,-32.94417572016044,-42.967263114476914
2,DOGE,negative,NEAR-USD,2022-03-02,2022-06-09,2022-06-09,88.49694666630992,-25.05018407238141,-39.09736132269396,0.0,-25.05018407238141,5.08201789855957,10,2022-06-19,-35.31211143350519,-34.57563425123694,-41.3566016286343
2,DOGE,negative,NEAR-USD,2022-03-02,2022-06-09,2022-06-09,88.49694666630992,-25.05018407238141,-39.09736132269396,0.0,-25.05018407238141,5.08201789855957,11,2022-06-20,-32.817868738696035,-29.921989265290538,-38.54706765884476
2,DOGE,negative,NEAR-USD,2022-03-02,2022-06-09,2022-06-09,88.49694666630992,-25.05018407238141,-39.09736132269396,0.0,-25.05018407238141,5.08201789855957,12,2022-06-21,-31.075096990325545,-27.263734682059017,-33.23189554581993
2,DOGE,negative,NEAR-USD,2022-03-02,2022-06-09,2022-06-09,88.49694666630992,-25.05018407238141,-39.09736132269396,0.0,-25.05018407238141,5.08201789855957,13,2022-06-22,-35.527954081175004,-30.737845199049254,-35.6589055640564
2,DOGE,negative,NEAR-USD,2022-03-02,2022-06-09,2022-06-09,88.49694666630992,-25.05018407238141,-39.09736132269396,0.0,-25.05018407238141,5.08201789855957,14,2022-06-23,-29.95162493746343,-29.630019017122166,-35.527775807383236
2,DOGE,negative,NEAR-USD,2022-03-02,2022-06-09,2022-06-09,88.49694666630992,-25.05018407238141,-39.09736132269396,0.0,-25.05018407238141,5.08201789855957,15,2022-06-24,-21.274621956350316,-19.762006364562023,-30.03987515580191
2,DOGE,negative,NEAR-USD,2022-03-02,2022-06-09,2022-06-09,88.49694666630992,-25.05018407238141,-39.09736132269396,0.0,-25.05018407238141,5.08201789855957,16,2022-06-25,-17.811128112801143,-13.55779692625958,-22.37235221196491
2,DOGE,negative,NEAR-USD,2022-03-02,2022-06-09,2022-06-09,88.49694666630992,-25.05018407238141,-39.09736132269396,0.0,-25.05018407238141,5.08201789855957,17,2022-06-26,-25.555909288289737,-15.069192749998972,-25.595420390243206
2,DOGE,negative,NEAR-USD,2022-03-02,2022-06-09,2022-06-09,88.49694666630992,-25.05018407238141,-39.09736132269396,0.0,-25.05018407238141,5.08201789855957,18,2022-06-27,-26.524775740952787,-21.411376720295173,-28.155488336953226
2,DOGE,negative,NEAR-USD,2022-03-02,2022-06-09,2022-06-09,88.49694666630992,-25.05018407238141,-39.09736132269396,0.0,-25.05018407238141,5.08201789855957,19,2022-06-28,-32.80554908140206,-25.691622557977457,-33.143270014235625
2,DOGE,negative,NEAR-USD,2022-03-02,2022-06-09,2022-06-09,88.49694666630992,-25.05018407238141,-39.09736132269396,0.0,-25.05018407238141,5.08201789855957,20,2022-06-29,-32.83549907841833,-30.07989762205281,-34.14637441774842
2,DOGE,negative,NEAR-USD,2022-03-02,2022-06-09,2022-06-09,88.49694666630992,-25.05018407238141,-39.09736132269396,0.0,-25.05018407238141,5.08201789855957,21,2022-06-30,-34.42677563511446,-32.51690504687475,-38.25265787457857
2,DOGE,negative,NEAR-USD,2022-03-02,2022-06-09,2022-06-09,88.49694666630992,-25.05018407238141,-39.09736132269396,0.0,-25.05018407238141,5.08201789855957,22,2022-07-01,-34.15701923968292,-32.22001350377058,-36.08955874797003
2,DOGE,negative,NEAR-USD,2022-03-02,2022-06-09,2022-06-09,88.49694666630992,-25.05018407238141,-39.09736132269396,0.0,-25.05018407238141,5.08201789855957,23,2022-07-02,-34.816364858520046,-32.729318269760896,-36.52582286490862
2,DOGE,negative,NEAR-USD,2022-03-02,2022-06-09,2022-06-09,88.49694666630992,-25.05018407238141,-39.09736132269396,0.0,-25.05018407238141,5.08201789855957,24,2022-07-03,-34.62600598024126,-34.16420179692475,-36.87204464275996
2,DOGE,negative,NEAR-USD,2022-03-02,2022-06-09,2022-06-09,88.49694666630992,-25.05018407238141,-39.09736132269396,0.0,-25.05018407238141,5.08201789855957,25,2022-07-04,-30.47247996859379,-30.316579537696654,-36.71496197513851
2,DOGE,negative,NEAR-USD,2022-03-02,2022-06-09,2022-06-09,88.49694666630992,-25.05018407238141,-39.09736132269396,0.0,-25.05018407238141,5.08201789855957,26,2022-07-05,-33.119597131255674,-29.465655272531833,-35.51941101341707
2,DOGE,negative,NEAR-USD,2022-03-02,2022-06-09,2022-06-09,88.49694666630992,-25.05018407238141,-39.09736132269396,0.0,-25.05018407238141,5.08201789855957,27,2022-07-06,-31.12385487237286,-30.334069134951758,-34.626991177511535
2,DOGE,negative,NEAR-USD,2022-03-02,2022-06-09,2022-06-09,88.49694666630992,-25.05018407238141,-39.09736132269396,0.0,-25.05018407238141,5.08201789855957,28,2022-07-07,-26.962714693250856,-25.766769652621324,-32.18668099612639
2,DOGE,negative,NEAR-USD,2022-03-02,2022-06-09,2022-06-09,88.49694666630992,-25.05018407238141,-39.09736132269396,0.0,-25.05018407238141,5.08201789855957,29,2022-07-08,-29.191216844358724,-24.928385541282395,-31.137788376623842
2,DOGE,negative,NEAR-USD,2022-03-02,2022-06-09,2022-06-09,88.49694666630992,-25.05018407238141,-39.09736132269396,0.0,-25.05018407238141,5.08201789855957,30,2022-07-09,-25.05018407238141,-24.04497322327648,-29.392849194258762
3,DOGE,negative,VET-USD,2022-02-22,2022-06-01,2022-06-01,87.38857796046122,-27.52299283653812,-29.00258516789568,4.386395623305073,-27.52299283653812,0.030548999086022377,0,2022-06-01,0.0,11.512652164955405,-1.4010233238251013
3,DOGE,negative,VET-USD,2022-02-22,2022-06-01,2022-06-01,87.38857796046122,-27.52299283653812,-29.00258516789568,4.386395623305073,-27.52299283653812,0.030548999086022377,1,2022-06-02,3.237419919639617,3.7153458149077334,-1.3682933507974449
3,DOGE,negative,VET-USD,2022-02-22,2022-06-01,2022-06-01,87.38857796046122,-27.52299283653812,-29.00258516789568,4.386395623305073,-27.52299283653812,0.030548999086022377,2,2022-06-03,-0.9754787993245917,3.8135479284664653,-2.379782437137934
3,DOGE,negative,VET-USD,2022-02-22,2022-06-01,2022-06-01,87.38857796046122,-27.52299283653812,-29.00258516789568,4.386395623305073,-27.52299283653812,0.030548999086022377,3,2022-06-04,0.049107154017269394,0.5335692883102761,-2.9329909287123757
3,DOGE,negative,VET-USD,2022-02-22,2022-06-01,2022-06-01,87.38857796046122,-27.52299283653812,-29.00258516789568,4.386395623305073,-27.52299283653812,0.030548999086022377,4,2022-06-05,-0.5270208548095789,1.0998746468860787,-1.587610997929434
3,DOGE,negative,VET-USD,2022-02-22,2022-06-01,2022-06-01,87.38857796046122,-27.52299283653812,-29.00258516789568,4.386395623305073,-27.52299283653812,0.030548999086022377,5,2022-06-06,4.209636696689678,7.0444255118433,-0.5859384646020871
3,DOGE,negative,VET-USD,2022-02-22,2022-06-01,2022-06-01,87.38857796046122,-27.52299283653812,-29.00258516789568,4.386395623305073,-27.52299283653812,0.030548999086022377,6,2022-06-07,0.4550124752535911,4.19980794920074,-3.0475580287849358
3,DOGE,negative,VET-USD,2022-02-22,2022-06-01,2022-06-01,87.38857796046122,-27.52299283653812,-29.00258516789568,4.386395623305073,-27.52299283653812,0.030548999086022377,7,2022-06-08,-0.8118045452347622,2.252124567301883,-1.5777883476784105
3,DOGE,negative,VET-USD,2022-02-22,2022-06-01,2022-06-01,87.38857796046122,-27.52299283653812,-29.00258516789568,4.386395623305073,-27.52299283653812,0.030548999086022377,8,2022-06-09,4.386395623305073,8.150842494992183,-1.8724007855925207
3,DOGE,negative,VET-USD,2022-02-22,2022-06-01,2022-06-01,87.38857796046122,-27.52299283653812,-29.00258516789568,4.386395623305073,-27.52299283653812,0.030548999086022377,9,2022-06-10,-3.5025644068006345,5.829977667646746,-3.967393435067379
3,DOGE,negative,VET-USD,2022-02-22,2022-06-01,2022-06-01,87.38857796046122,-27.52299283653812,-29.00258516789568,4.386395623305073,-27.52299283653812,0.030548999086022377,10,2022-06-11,-9.82028452272864,-1.2831820070021926,-11.178761320512953
3,DOGE,negative,VET-USD,2022-02-22,2022-06-01,2022-06-01,87.38857796046122,-27.52299283653812,-29.00258516789568,4.386395623305073,-27.52299283653812,0.030548999086022377,11,2022-06-12,-15.339290863185362,-8.501092228710561,-15.522598223301465
3,DOGE,negative,VET-USD,2022-02-22,2022-06-01,2022-06-01,87.38857796046122,-27.52299283653812,-29.00258516789568,4.386395623305073,-27.52299283653812,0.030548999086022377,12,2022-06-13,-22.13493077714358,-14.589672047255542,-26.894495651419447
3,DOGE,negative,VET-USD,2022-02-22,2022-06-01,2022-06-01,87.38857796046122,-27.52299283653812,-29.00258516789568,4.386395623305073,-27.52299283653812,0.030548999086022377,13,2022-06-14,-21.509701711537353,-19.15938112791462,-27.80123419070051
3,DOGE,negative,VET-USD,2022-02-22,2022-06-01,2022-06-01,87.38857796046122,-27.52299283653812,-29.00258516789568,4.386395623305073,-27.52299283653812,0.030548999086022377,14,2022-06-15,-16.56354916315714,-16.56354916315714,-29.549245225969432
3,DOGE,negative,VET-USD,2022-02-22,2022-06-01,2022-06-01,87.38857796046122,-27.52299283653812,-29.00258516789568,4.386395623305073,-27.52299283653812,0.030548999086022377,15,2022-06-16,-25.742245731003642,-15.525872440051803,-26.97633277846436
3,DOGE,negative,VET-USD,2022-02-22,2022-06-01,2022-06-01,87.38857796046122,-27.52299283653812,-29.00258516789568,4.386395623305073,-27.52299283653812,0.030548999086022377,16,2022-06-17,-23.558867520983185,-21.83704412247912,-26.28563766956494
3,DOGE,negative,VET-USD,2022-02-22,2022-06-01,2022-06-01,87.38857796046122,-27.52299283653812,-29.00258516789568,4.386395623305073,-27.52299283653812,0.030548999086022377,17,2022-06-18,-29.002585167895678,-22.625941344937274,-34.14514194339336
3,DOGE,negative,VET-USD,2022-02-22,2022-06-01,2022-06-01,87.38857796046122,-27.52299283653812,-29.00258516789568,4.386395623305073,-27.52299283653812,0.030548999086022377,18,2022-06-19,-24.704569007898304,-24.069523389278945,-31.981402936637082
3,DOGE,negative,VET-USD,2022-02-22,2022-06-01,2022-06-01,87.38857796046122,-27.52299283653812,-29.00258516789568,4.386395623305073,-27.52299283653812,0.030548999086022377,19,2022-06-20,-22.622667128186926,-22.170934966921575,-27.94526314428827
3,DOGE,negative,VET-USD,2022-02-22,2022-06-01,2022-06-01,87.38857796046122,-27.52299283653812,-29.00258516789568,4.386395623305073,-27.52299283653812,0.030548999086022377,20,2022-06-21,-22.82235166929265,-18.039867277764365,-24.380500813706885
3,DOGE,negative,VET-USD,2022-02-22,2022-06-01,2022-06-01,87.38857796046122,-27.52299283653812,-29.00258516789568,4.386395623305073,-27.52299283653812,0.030548999086022377,21,2022-06-22,-25.51310543362062,-22.272411297230654,-25.938656055359022
3,DOGE,negative,VET-USD,2022-02-22,2022-06-01,2022-06-01,87.38857796046122,-27.52299283653812,-29.00258516789568,4.386395623305073,-27.52299283653812,0.030548999086022377,22,2022-06-23,-20.943402450199432,-20.730627139330238,-25.588394127164847
3,DOGE,negative,VET-USD,2022-02-22,2022-06-01,2022-06-01,87.38857796046122,-27.52299283653812,-29.00258516789568,4.386395623305073,-27.52299283653812,0.030548999086022377,23,2022-06-24,-16.707584213982805,-15.188713476096904,-21.51952436178839
3,DOGE,negative,VET-USD,2022-02-22,2022-06-01,2022-06-01,87.38857796046122,-27.52299283653812,-29.00258516789568,4.386395623305073,-27.52299283653812,0.030548999086022377,24,2022-06-25,-14.252506986062752,-13.804049041547739,-19.52927616213507
3,DOGE,negative,VET-USD,2022-02-22,2022-06-01,2022-06-01,87.38857796046122,-27.52299283653812,-29.00258516789568,4.386395623305073,-27.52299283653812,0.030548999086022377,25,2022-06-26,-20.458934218668535,-12.815473375221764,-20.50476105869756
3,DOGE,negative,VET-USD,2022-02-22,2022-06-01,2022-06-01,87.38857796046122,-27.52299283653812,-29.00258516789568,4.386395623305073,-27.52299283653812,0.030548999086022377,26,2022-06-27,-19.565286449150953,-16.655208940453093,-20.602963172256295
3,DOGE,negative,VET-USD,2022-02-22,2022-06-01,2022-06-01,87.38857796046122,-27.52299283653812,-29.00258516789568,4.386395623305073,-27.52299283653812,0.030548999086022377,27,2022-06-28,-23.29044881707183,-17.18877822876337,-23.59487780799907
3,DOGE,negative,VET-USD,2022-02-22,2022-06-01,2022-06-01,87.38857796046122,-27.52299283653812,-29.00258516789568,4.386395623305073,-27.52299283653812,0.030548999086022377,28,2022-06-29,-25.6800539044608,-22.370613410789396,-26.534417170212144
3,DOGE,negative,VET-USD,2022-02-22,2022-06-01,2022-06-01,87.38857796046122,-27.52299283653812,-29.00258516789568,4.386395623305073,-27.52299283653812,0.030548999086022377,29,2022-06-30,-25.585126007652402,-25.051556719342127,-30.259579538133007
3,DOGE,negative,VET-USD,2022-02-22,2022-06-01,2022-06-01,87.38857796046122,-27.52299283653812,-29.00258516789568,4.386395623305073,-27.52299283653812,0.030548999086022377,30,2022-07-01,-27.52299283653812,-24.29866368666197,-28.583582979657972
4,DOGE,negative,QTUM-USD,2022-02-20,2022-05-30,2022-05-30,87.30379332563568,-31.6492289314374,-37.87436814952592,0.0,-31.6492289314374,4.1641621589660645,0,2022-05-30,0.0,0.6279485544346652,-7.5306419496612875
4,DOGE,negative,QTUM-USD,2022-02-20,2022-05-30,2022-05-30,87.30379332563568,-31.6492289314374,-37.87436814952592,0.0,-31.6492289314374,4.1641621589660645,1,2022-05-31,-0.13928965710170438,1.720726527706029,-3.432704510687823
4,DOGE,negative,QTUM-USD,2022-02-20,2022-05-30,2022-05-30,87.30379332563568,-31.6492289314374,-37.87436814952592,0.0,-31.6492289314374,4.1641621589660645,2,2022-06-01,-7.340326748984671,2.79450733383404,-9.143523196983905
4,DOGE,negative,QTUM-USD,2022-02-20,2022-05-30,2022-05-30,87.30379332563568,-31.6492289314374,-37.87436814952592,0.0,-31.6492289314374,4.1641621589660645,3,2022-06-02,-4.688149306053758,-4.181586809667969,-8.129802753524295
4,DOGE,negative,QTUM-USD,2022-02-20,2022-05-30,2022-05-30,87.30379332563568,-31.6492289314374,-37.87436814952592,0.0,-31.6492289314374,4.1641621589660645,4,2022-06-03,-8.035257780336181,-4.3616991918245525,-9.679932659107571
4,DOGE,negative,QTUM-USD,2022-02-20,2022-05-30,2022-05-30,87.30379332563568,-31.6492289314374,-37.87436814952592,0.0,-31.6492289314374,4.1641621589660645,5,2022-06-04,-7.267830627716099,-6.659062456021103,-9.93593065106464
4,DOGE,negative,QTUM-USD,2022-02-20,2022-05-30,2022-05-30,87.30379332563568,-31.6492289314374,-37.87436814952592,0.0,-31.6492289314374,4.1641621589660645,6,2022-06-05,-7.040316935499291,-5.425803924271955,-8.571861909030943
4,DOGE,negative,QTUM-USD,2022-02-20,2022-05-30,2022-05-30,87.30379332563568,-31.6492289314374,-37.87436814952592,0.0,-31.6492289314374,4.1641621589660645,7,2022-06-06,-2.7841900055663227,1.6724835710002273,-7.054435987390639
4,DOGE,negative,QTUM-USD,2022-02-20,2022-05-30,2022-05-30,87.30379332563568,-31.6492289314374,-37.87436814952592,0.0,-31.6492289314374,4.1641621589660645,8,2022-06-07,-4.519018408701547,-2.545505887461419,-8.983661863707981
4,DOGE,negative,QTUM-USD,2022-02-20,2022-05-30,2022-05-30,87.30379332563568,-31.6492289314374,-37.87436814952592,0.0,-31.6492289314374,4.1641621589660645,9,2022-06-08,-5.700163554272642,-3.369300463386593,-6.97312261554921
4,DOGE,negative,QTUM-USD,2022-02-20,2022-05-30,2022-05-30,87.30379332563568,-31.6492289314374,-37.87436814952592,0.0,-31.6492289314374,4.1641621589660645,10,2022-06-09,-6.27146986200774,-3.7793255169742968,-6.667009432511451
4,DOGE,negative,QTUM-USD,2022-02-20,2022-05-30,2022-05-30,87.30379332563568,-31.6492289314374,-37.87436814952592,0.0,-31.6492289314374,4.1641621589660645,11,2022-06-10,-12.22536984072038,-5.311420137294897,-12.447524476744842
4,DOGE,negative,QTUM-USD,2022-02-20,2022-05-30,2022-05-30,87.30379332563568,-31.6492289314374,-37.87436814952592,0.0,-31.6492289314374,4.1641621589660645,12,2022-06-11,-19.08852302006634,-10.498345276890863,-19.894786153618714
4,DOGE,negative,QTUM-USD,2022-02-20,2022-05-30,2022-05-30,87.30379332563568,-31.6492289314374,-37.87436814952592,0.0,-31.6492289314374,4.1641621589660645,13,2022-06-12,-25.33756042249975,-18.413362096655163,-25.48885070116036
4,DOGE,negative,QTUM-USD,2022-02-20,2022-05-30,2022-05-30,87.30379332563568,-31.6492289314374,-37.87436814952592,0.0,-31.6492289314374,4.1641621589660645,14,2022-06-13,-33.369360008455395,-25.164536193725763,-36.52007281445837
4,DOGE,negative,QTUM-USD,2022-02-20,2022-05-30,2022-05-30,87.30379332563568,-31.6492289314374,-37.87436814952592,0.0,-31.6492289314374,4.1641621589660645,15,2022-06-14,-33.382780550885784,-31.97539277129735,-39.632012619890276
4,DOGE,negative,QTUM-USD,2022-02-20,2022-05-30,2022-05-30,87.30379332563568,-31.6492289314374,-37.87436814952592,0.0,-31.6492289314374,4.1641621589660645,16,2022-06-15,-28.86554849424835,-28.864271710561496,-40.32907925803638
4,DOGE,negative,QTUM-USD,2022-02-20,2022-05-30,2022-05-30,87.30379332563568,-31.6492289314374,-37.87436814952592,0.0,-31.6492289314374,4.1641621589660645,17,2022-06-16,-36.45968037352164,-27.868632356263646,-37.5429712141961
