generated_utc,scope,portfolio,scenario_id,scenario_kind,sample_total,sample_full_from_entry,sample_partial,average_actual_comparable_pnl_eur,average_shadow_comparable_pnl_eur,average_delta_vs_actual_eur,median_delta_vs_actual_eur,total_delta_vs_actual_eur,improved_count,worsened_count,equal_count,improved_pct,shadow_win_rate_pct,actual_win_rate_pct,shadow_profit_factor,shadow_expectancy_eur,earlier_better_count,too_early_count,later_better_count,too_late_count,same_time_better_count,same_time_worse_count,ambiguous_count,data_stage
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,GB20_R075,MFE_GIVEBACK,55,55,0,-15.114920424586833,7.510078382624864,22.624998807211696,7.362126815418797,1244.3749343966433,35,10,10,63.63636363636363,61.81818181818181,36.36363636363637,1.4589505015826811,7.510078382624864,35,10,0,0,0,0,0,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,GB20_R100,MFE_GIVEBACK,64,64,0,-7.905118910029465,6.965787607624783,14.870906517654248,3.392167385101655,951.7380171298719,36,13,15,56.25,54.6875,39.0625,1.3862726832031298,6.965787607624783,36,13,0,0,0,0,0,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,GB20_R140,MFE_GIVEBACK,50,50,0,-12.004381414994151,10.077663378345585,22.082044793339737,4.863990359058544,1104.1022396669869,28,9,13,56.00000000000001,46.0,36.0,1.4370248016321014,10.077663378345585,27,8,1,1,0,0,0,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,GB30_R040,MFE_GIVEBACK,55,55,0,-15.114920424586833,-0.6797251930200056,14.435195231566826,5.268693283429059,793.9357377361755,36,12,7,65.45454545454545,67.27272727272727,36.36363636363637,0.9531517467446851,-0.6797251930200056,36,12,0,0,0,0,0,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,GB30_R050,MFE_GIVEBACK,64,64,0,-7.905118910029465,1.5398915410036844,9.445010451033149,3.9627739619517532,604.4806688661215,40,15,9,62.5,65.625,39.0625,1.103601193022391,1.5398915410036844,40,15,0,0,0,0,0,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,GB30_R075,MFE_GIVEBACK,55,55,0,-15.114920424586833,5.6001484709170315,20.715068895503865,7.362126815418797,1139.3287892527126,37,9,9,67.27272727272727,61.81818181818181,36.36363636363637,1.3422322402934153,5.6001484709170315,37,9,0,0,0,0,0,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,GB30_R100,MFE_GIVEBACK,64,64,0,-7.905118910029465,5.357188217413061,13.262307127442526,3.2971684632998723,848.7876561563216,37,13,14,57.8125,54.6875,39.0625,1.2970712837840808,5.357188217413061,37,13,0,0,0,0,0,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,GB40_R040,MFE_GIVEBACK,55,55,0,-15.114920424586833,-2.6151153832263074,12.499805041360524,3.74043723913487,687.4892772748289,34,14,7,61.81818181818181,67.27272727272727,36.36363636363637,0.8197601192020989,-2.6151153832263074,34,14,0,0,0,0,0,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,GB40_R050,MFE_GIVEBACK,64,64,0,-7.905118910029465,9.057294918757751,16.962413828787216,3.3710571634949957,1085.5944850423818,38,17,9,59.375,65.625,39.0625,1.6093588633699083,9.057294918757751,37,17,1,0,0,0,0,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,GB40_R075,MFE_GIVEBACK,54,54,0,-15.4265946921741,14.1693150606094,29.5959097527835,7.750334210722226,1598.179126650309,35,10,9,64.81481481481481,61.111111111111114,35.18518518518518,1.8501612507958192,14.1693150606094,34,10,1,0,0,0,0,READY_FOR_BLOCK4_EVALUATION
