target_ticker,asset,cohort,cohort_status,selected_regime_group,fallback_level,cases_used,similar_asset,start_date,end_date,similarity,regime_alignment,return_30d_pct,tail_side,iqr_outlier,is_tail_or_outlier,p10_full_pct,p50_full_pct,p90_full_pct,p10_without_match_pct,p50_without_match_pct,p90_without_match_pct,p10_impact_pct_points,p50_impact_pct_points,p90_impact_pct_points,mean_impact_pct_points
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,THETA-USD,2023-08-28,2023-12-05,87.99020745592836,RAW,9.300253349178211,CENTRAL,False,False,-26.61084015070408,2.397225492998556,68.64298452714019,-27.415573028628998,1.0643157343506182,69.34905033020688,0.8047328779249163,1.3329097586479377,-0.7060658030666929,-0.09577359354699588
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,ATOM-USD,2023-08-29,2023-12-06,87.81671102728552,RAW,5.847622655212703,CENTRAL,False,False,-26.61084015070408,2.397225492998556,68.64298452714019,-27.415573028628998,1.0643157343506182,69.34905033020688,0.8047328779249163,1.3329097586479377,-0.7060658030666929,-0.18430258569995672
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,AAVE-USD,2022-11-10,2023-02-17,87.45728200007339,RAW,-7.9881233338233715,CENTRAL,False,False,-26.61084015070408,2.397225492998556,68.64298452714019,-27.415573028628998,3.7301352516464936,69.34905033020688,0.8047328779249163,-1.3329097586479377,-0.7060658030666929,-0.5390653033675505
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,ALGO-USD,2023-08-28,2023-12-05,87.0086978208188,RAW,35.2079438738268,CENTRAL,False,False,-26.61084015070408,2.397225492998556,68.64298452714019,-27.415573028628998,1.0643157343506182,69.34905033020688,0.8047328779249163,1.3329097586479377,-0.7060658030666929,0.5685261634952763
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,HBAR-USD,2022-11-09,2023-02-16,86.90784137186016,RAW,-25.523767837645327,CENTRAL,False,False,-26.61084015070408,2.397225492998556,68.64298452714019,-27.415573028628998,3.7301352516464936,69.34905033020688,0.8047328779249163,-1.3329097586479377,-0.7060658030666929,-0.9886972137219576
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,VET-USD,2023-08-26,2023-12-03,86.90552025350755,RAW,54.435071777508256,CENTRAL,False,False,-26.61084015070408,2.397225492998556,68.64298452714019,-27.415573028628998,1.0643157343506182,69.34905033020688,0.8047328779249163,1.3329097586479377,-0.7060658030666929,1.0615294430768518
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,RUNE-USD,2023-06-06,2023-09-13,86.89734297099328,RAW,3.7301352516464936,CENTRAL,False,False,-26.61084015070408,2.397225492998556,68.64298452714019,-27.415573028628998,1.0643157343506182,69.34905033020688,0.8047328779249163,1.3329097586479377,-0.7060658030666929,-0.23859713450934983
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,BTC-USD,2022-11-10,2023-02-17,86.51035899276003,RAW,14.137957134547573,CENTRAL,False,False,-26.61084015070408,2.397225492998556,68.64298452714019,-27.415573028628998,1.0643157343506182,69.34905033020688,0.8047328779249163,1.3329097586479377,-0.7060658030666929,0.028270093257345863
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,NEO-USD,2020-11-02,2021-02-09,86.4608142941654,RAW,34.77648092558676,CENTRAL,False,False,-26.61084015070408,2.397225492998556,68.64298452714019,-27.415573028628998,1.0643157343506182,69.34905033020688,0.8047328779249163,1.3329097586479377,-0.7060658030666929,0.5574630109762992
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,NEO-USD,2023-08-24,2023-12-01,86.39426888699495,RAW,24.469100022470602,CENTRAL,False,False,-26.61084015070408,2.397225492998556,68.64298452714019,-27.415573028628998,1.0643157343506182,69.34905033020688,0.8047328779249163,1.3329097586479377,-0.7060658030666929,0.2931711929476801
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,EGLD-USD,2023-08-29,2023-12-06,86.28086718233476,RAW,17.807514700142278,CENTRAL,False,False,-26.61084015070408,2.397225492998556,68.64298452714019,-27.415573028628998,1.0643157343506182,69.34905033020688,0.8047328779249163,1.3329097586479377,-0.7060658030666929,0.12236131288798013
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,WAVES-USD,2023-08-29,2023-12-06,86.21715551966322,RAW,13.037022838828772,CENTRAL,False,False,-26.61084015070408,2.397225492998556,68.64298452714019,-27.415573028628998,1.0643157343506182,69.34905033020688,0.8047328779249163,1.3329097586479377,-0.7060658030666929,4.1008751736626436e-05
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,HBAR-USD,2020-11-09,2021-02-16,86.19292310341594,RAW,153.54688527216442,UPPER_P90,True,True,-26.61084015070408,2.397225492998556,68.64298452714019,-27.415573028628998,1.0643157343506182,57.135441166821344,0.8047328779249163,1.3329097586479377,11.507543360318842,3.60285799422188
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,DOGE-USD,2018-06-26,2018-10-03,85.96954076746191,RAW,-33.85343605202834,LOWER_P10,False,True,-26.61084015070408,2.397225492998556,68.64298452714019,-25.580235724672093,3.7301352516464936,69.34905033020688,-1.0306044260319887,-1.3329097586479377,-0.7060658030666929,-1.2022784499881922
SOL-USD,SOL,RAW,AVAILABLE,ALL_MATCHES,NONE,40,ADA-USD,2024-09-07,2024-12-15,85.93017728465672,RAW,-9.693953459484128,CENTRAL,False,False,-26.61084015070408,2.397225492998556,68.64298452714019,-27.415573028628998,3.7301352516464936,69.34905033020688,0.8047328779249163,-1.3329097586479377,-0.7060658030666929,-0.582804537358852
