prediction_date,asset,day,p10,p25,p50,p75,p90,mean,current_price
2026-07-10,BTC,26,-16.58260899441328,-5.8360452245514285,0.16514244493751606,15.028264199735453,28.42524520135834,8.193945179622085,63030.66015625
2026-07-10,BTC,27,-16.070628413486688,-6.958799165944679,0.40751705724474396,19.26686130086996,36.4343060739396,7.876680802932164,63030.66015625
2026-07-10,BTC,28,-15.52741274238819,-5.924032134524854,1.9141060970620405,22.101224955400284,43.53685808293146,9.26261843446937,63030.66015625
2026-07-10,BTC,29,-23.38712243684002,-2.7984111497259043,4.402527442134163,25.252423497995558,45.612016195976224,11.54156269640248,63030.66015625
2026-07-10,BTC,30,-22.83363327588745,-1.6543707284460334,6.8896007899918015,22.557626878307314,43.74992929670614,11.749223651801824,63030.66015625
2026-07-10,DOGE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.07280000299215317
2026-07-10,DOGE,1,-3.6857097978228515,-0.9524705495552815,0.2632146357101739,2.5403780872966077,4.763962228527641,0.8329301711649334,0.07280000299215317
2026-07-10,DOGE,2,-9.407441249284117,-5.82691864430413,-0.901996332616245,2.7406184660503428,6.10729855929784,-1.4245942948889994,0.07280000299215317
2026-07-10,DOGE,3,-9.373964210034826,-5.116215628387224,-0.028462167019854823,2.4905015094194183,7.948264024571314,-0.892824307529702,0.07280000299215317
2026-07-10,DOGE,4,-10.472957502685803,-7.806934874836099,-1.3905816090498402,0.7396345809043969,3.492711215998786,-3.1457639103907153,0.07280000299215317
2026-07-10,DOGE,5,-10.72571336855616,-7.037326563657222,-1.269719749694076,3.5913015679326863,11.247169257082472,-1.9720370133509995,0.07280000299215317
2026-07-10,DOGE,6,-11.310115910578551,-7.209106445731023,-2.2072668512305436,0.8294674171188621,7.1017358036726055,-2.8614915189105607,0.07280000299215317
2026-07-10,DOGE,7,-14.228873143611287,-7.009996220825604,-3.1671943317097275,2.7895486967144834,7.046439168197544,-3.7508660104727327,0.07280000299215317
2026-07-10,DOGE,8,-17.84704449205946,-11.937859895615823,-2.293358283278335,3.1876131613690406,7.1516884057506305,-4.217731720196743,0.07280000299215317
2026-07-10,DOGE,9,-23.98378207806011,-13.935628383485898,-4.246283407612877,3.3974197990009616,9.001978563255964,-5.801384645297679,0.07280000299215317
2026-07-10,DOGE,10,-27.231245984036967,-15.10310076394454,-4.105675959311994,2.5655056225175166,9.429995450589908,-6.7588807663558015,0.07280000299215317
2026-07-10,DOGE,11,-26.366137250648976,-19.372352019145143,-9.482618186426533,0.8861874374807344,7.994564389626243,-9.34052411284596,0.07280000299215317
2026-07-10,DOGE,12,-34.27608037470694,-22.14095325349852,-13.657267701083258,-2.1018795024887957,10.45566706632905,-12.222048790941425,0.07280000299215317
2026-07-10,DOGE,13,-35.753248366806204,-28.450239310967728,-16.532765893806904,-0.8412458076197948,10.798982156339438,-14.361754402643658,0.07280000299215317
2026-07-10,DOGE,14,-37.175050270141135,-32.95095729195995,-19.91061037529662,-4.869715272804117,2.6407527660365684,-17.657896915837114,0.07280000299215317
2026-07-10,DOGE,15,-36.02520645903604,-30.866816267351016,-21.890286484250524,-5.75882510468253,2.0663883796350118,-17.510248862038722,0.07280000299215317
2026-07-10,DOGE,16,-35.27936528523576,-27.78423636676641,-17.809971065567364,-2.9320700183383424,2.7839967956566007,-15.49446690310836,0.07280000299215317
2026-07-10,DOGE,17,-41.55690295957344,-34.01587714016558,-23.632130639168512,-8.257123368890024,7.042914415066255,-19.109783408438524,0.07280000299215317
2026-07-10,DOGE,18,-39.323137497467066,-31.252717578137524,-20.619170349322232,-7.057169878577341,7.586857564642996,-17.579411870832228,0.07280000299215317
2026-07-10,DOGE,19,-38.78775380353629,-33.092354630807854,-23.532700386434076,-8.998253786449093,2.828644267692225,-19.561896793616246,0.07280000299215317
2026-07-10,DOGE,20,-35.41050512437928,-30.35038109495732,-19.852944699538824,-8.503638605416757,3.463311201685306,-16.841164101989072,0.07280000299215317
2026-07-10,DOGE,21,-34.5968149662089,-31.235946927901857,-17.132734774929723,-7.08932569481811,6.725388014369825,-15.983763299014347,0.07280000299215317
2026-07-10,DOGE,22,-33.47771312610994,-26.6278377152668,-15.636929305116276,-7.286420127895052,4.123010700730511,-15.111852145529443,0.07280000299215317
2026-07-10,DOGE,23,-34.17700963983447,-28.667701138799266,-19.481638989682498,-6.552547593273825,6.2371704714340535,-16.007220830704984,0.07280000299215317
2026-07-10,DOGE,24,-31.078255928312487,-24.2001344043499,-16.28591717757972,-6.042411326424732,2.9695112734646196,-14.702870130897201,0.07280000299215317
2026-07-10,DOGE,25,-30.970299435699747,-25.333236716250507,-16.11767832465793,-6.6250586705639245,5.912635033087502,-14.074947836877698,0.07280000299215317
2026-07-10,DOGE,26,-33.13581502407081,-25.53026921634415,-16.234802264401928,-6.294261650212782,3.523880488645216,-14.490416481508111,0.07280000299215317
2026-07-10,DOGE,27,-33.06036788819929,-26.437691659604404,-17.813108308863217,-6.208164215280171,-0.06947751400921048,-15.621539512299668,0.07280000299215317
2026-07-10,DOGE,28,-33.51668010647731,-26.206538710286623,-18.098917489336202,-5.179555945346086,-1.2663323564051925,-15.59470087105035,0.07280000299215317
2026-07-10,DOGE,29,-37.99774544430017,-28.975925142459896,-20.248794092156658,-7.295658610988895,1.175209613603718,-16.724417165530518,0.07280000299215317
2026-07-10,DOGE,30,-36.38336335332817,-29.991856759759564,-20.24941917609931,-4.520124967293862,2.9882163713572014,-16.876197428901484,0.07280000299215317
2026-07-10,SOL,0,0.0,0.0,0.0,0.0,0.0,0.0,77.93000030517578
2026-07-10,SOL,1,-4.337293776815814,-1.7516670013864033,0.7797045942063541,4.229367663531386,8.115888114193002,1.5283365267847164,77.93000030517578
2026-07-10,SOL,2,-5.181624438909836,-3.175683908201127,1.973896905210315,4.910308894552534,8.210599654526513,1.3828142660488314,77.93000030517578
2026-07-10,SOL,3,-6.195376613099251,-2.215152742856061,1.224818741691025,7.622620270102742,9.32160275234006,1.8490489549739564,77.93000030517578
2026-07-10,SOL,4,-6.003568932499574,-2.982424536801462,0.1504848257987801,5.648810613682426,7.460820872626542,0.45942111327115753,77.93000030517578
2026-07-10,SOL,5,-5.573963641530631,-3.4639064518085796,0.5981622945292919,4.278765473575663,7.63301157214034,0.3769028880585642,77.93000030517578
2026-07-10,SOL,6,-7.933560537421257,-3.5013539941893517,0.8779068942624146,7.428129594559318,10.44924108662645,1.5388353535114987,77.93000030517578
2026-07-10,SOL,7,-9.486292650733066,-4.261177014695816,2.5657584066371752,7.949736251952172,10.495729219927311,1.5285182347998116,77.93000030517578
2026-07-10,SOL,8,-9.868862346753327,-5.906348644421222,1.9293256323992591,7.398367366896558,11.668777413699676,1.3246824895635712,77.93000030517578
2026-07-10,SOL,9,-13.878741057315557,-8.68332653543065,1.736604168706768,7.570204734221448,17.365484179952773,1.2749086987696987,77.93000030517578
