research_id,experiment_group_id,profile,portfolio_source,strategy,asset,side,timeframe_minutes,opened_at,closed_at,entry_price,exit_price,stop_price,target_price,stop_pct,target_pct,holding_hours,close_reason,normalized_risk_eur,normalized_notional_eur,gross_pnl_eur,costs_eur,net_pnl_eur,r_multiple,score,confidence,entry_regime,entry_regime_family,entry_regime_confidence,entry_volatility_state,entry_btc_trend_score,entry_btc_adx,entry_breadth_above_ema50_pct,entry_alt_relative_median_pct,entry_dispersion_pct,exit_regime,exit_regime_family,exit_regime_confidence
SHADOW_1H_BALANCED|LAB|60|2026-07-13T23:00:00+00:00|SHORT,d72bb1c8133a7f1e3805,SHADOW_1H_BALANCED,SHADOW_1H_BALANCED,confluence_trend,LAB,SHORT,60,2026-07-14T00:01:37+00:00,2026-07-14T03:00:00+00:00,0.24969,0.27965280000000003,0.27965280000000003,0.1897644,0.12,0.24,2.9730555555555553,STOP,10.0,83.33333333333334,-10.00000000000001,0.13333333333333336,-10.133333333333344,-1.0133333333333343,-5.75,MEDIA,RANGE,RANGE,80.4,NORMAL,0.0,24.711,16.667,0.5215,17.5089,RANGE,RANGE,80.4
SHADOW_1H_FAST|LAB|60|2026-07-13T23:00:00+00:00|SHORT,d72bb1c8133a7f1e3805,SHADOW_1H_FAST,SHADOW_1H_FAST,momentum_breakout,LAB,SHORT,60,2026-07-14T00:01:37+00:00,2026-07-14T03:00:00+00:00,0.24969,0.27965280000000003,0.27965280000000003,0.2047458,0.12,0.18,2.9730555555555553,STOP,10.0,83.33333333333334,-10.00000000000001,0.13333333333333336,-10.133333333333344,-1.0133333333333343,-5.75,MEDIA,RANGE,RANGE,80.4,NORMAL,0.0,24.711,16.667,0.5215,17.5089,RANGE,RANGE,80.4
SHADOW_RELATIVE_STRENGTH|LAB|60|2026-07-13T23:00:00+00:00|SHORT,d72bb1c8133a7f1e3805,SHADOW_RELATIVE_STRENGTH,SHADOW_RELATIVE_STRENGTH,relative_strength,LAB,SHORT,60,2026-07-14T00:01:37+00:00,2026-07-14T03:00:00+00:00,0.24969,0.27965280000000003,0.27965280000000003,0.18377184,0.12,0.264,2.9730555555555553,STOP,10.0,83.33333333333334,-10.00000000000001,0.13333333333333336,-10.133333333333344,-1.0133333333333343,-5.75,MEDIA,RANGE,RANGE,80.4,NORMAL,0.0,24.711,16.667,0.5215,17.5089,RANGE,RANGE,80.4
SHADOW_1H_FAST|VELVET|60|2026-07-14T02:00:00+00:00|LONG,78d162993d189e43a384,SHADOW_1H_FAST,SHADOW_1H_FAST,momentum_breakout,VELVET,LONG,60,2026-07-14T03:20:27+00:00,2026-07-14T04:00:00+00:00,0.64649,0.6006981241703,0.6006981241703,0.7151778105121,0.07083153,0.10624729,0.6591666666666667,STOP,10.0,141.1800648665926,-9.999999999999996,0.22588810378654817,-10.225888103786545,-1.0225888103786545,7.75,ALTA,RANGE,RANGE,80.4,NORMAL,0.0,24.711,8.333,-0.0487,14.3483,RANGE,RANGE,80.4
SHADOW_1H_BALANCED|BTC|60|2026-07-13T17:00:00+00:00|SHORT,6bb28057bb00b9482d73,SHADOW_1H_BALANCED,SHADOW_1H_BALANCED,confluence_trend,BTC,SHORT,60,2026-07-13T18:11:31+00:00,2026-07-14T05:00:00+00:00,61924.4,62816.11136,62816.11136,60140.97728,0.0144,0.0288,10.808055555555555,STOP,10.0,694.4444444444445,-9.999999999999979,1.1111111111111112,-11.11111111111109,-1.111111111111109,-5.5833,MEDIA,RANGE_HIGH_VOL,RANGE,80.4,HIGH,0.0,20.853,0.0,-1.0717,13.5037,RANGE,RANGE,80.4
SHADOW_1H_BALANCED|XRP|60|2026-07-13T17:00:00+00:00|SHORT,706178d3c1c0187c0898,SHADOW_1H_BALANCED,SHADOW_1H_BALANCED,confluence_trend,XRP,SHORT,60,2026-07-13T18:11:31+00:00,2026-07-14T05:00:00+00:00,1.05717,1.0723932479999998,1.0723932479999998,1.0267235039999998,0.0144,0.0288,10.808055555555555,STOP,10.0,694.4444444444445,-9.999999999999979,1.1111111111111112,-11.11111111111109,-1.111111111111109,-7.8369,ALTA,RANGE_HIGH_VOL,RANGE,80.4,HIGH,0.0,20.853,0.0,-1.0717,13.5037,RANGE,RANGE,80.4
SHADOW_1H_BALANCED|ZEC|60|2026-07-13T20:00:00+00:00|SHORT,2c9efd4e80699c121480,SHADOW_1H_BALANCED,SHADOW_1H_BALANCED,confluence_trend,ZEC,SHORT,60,2026-07-13T21:06:38+00:00,2026-07-14T05:00:00+00:00,494.42,508.41851346000004,508.41851346000004,466.42297308,0.028313,0.056626,7.889444444444444,STOP,10.0,353.19464556917313,-10.00000000000001,0.565111432910677,-10.565111432910687,-1.0565111432910688,-5.3773,MEDIA,RANGE,RANGE,80.4,NORMAL,0.0,22.854,8.333,-0.6461,17.4273,RANGE,RANGE,80.4
SHADOW_RELATIVE_STRENGTH|ZEC|60|2026-07-13T20:00:00+00:00|SHORT,2c9efd4e80699c121480,SHADOW_RELATIVE_STRENGTH,SHADOW_RELATIVE_STRENGTH,relative_strength,ZEC,SHORT,60,2026-07-13T21:06:38+00:00,2026-07-14T05:00:00+00:00,494.42,508.41851346000004,508.41851346000004,463.623270388,0.028313,0.0622886,7.889444444444444,STOP,10.0,353.19464556917313,-10.00000000000001,0.565111432910677,-10.565111432910687,-1.0565111432910688,-5.3773,MEDIA,RANGE,RANGE,80.4,NORMAL,0.0,22.854,8.333,-0.6461,17.4273,RANGE,RANGE,80.4
MAIN|LAB|240|2026-07-13T20:00:00+00:00|SHORT,2ee817498f35a1d77334,MAIN,MAIN,confluence_trend,LAB,SHORT,240,2026-07-14T00:01:37+00:00,2026-07-14T04:00:00+00:00,0.24969,0.27965280000000003,0.27965280000000003,0.1897644,0.12,0.24,3.9730555555555553,STOP,10.0,83.33333333333334,-10.00000000000001,0.13333333333333336,-10.133333333333344,-1.0133333333333343,-6.25,BUONA,RANGE,RANGE,80.4,NORMAL,0.0,24.711,16.667,0.5215,17.5089,RANGE,RANGE,80.4
MAIN|ALLO|240|2026-07-13T20:00:00+00:00|LONG,9fc9a1ad67ae0d722f56,MAIN,MAIN,confluence_trend,ALLO,LONG,240,2026-07-14T00:01:37+00:00,2026-07-14T04:00:00+00:00,0.47264,0.4159232,0.4159232,0.5860736,0.12,0.24,3.9730555555555553,STOP,10.0,83.33333333333334,-10.0,0.13333333333333336,-10.133333333333333,-1.0133333333333332,7.5,ALTA,RANGE,RANGE,80.4,NORMAL,0.0,24.711,16.667,0.5215,17.5089,RANGE,RANGE,80.4
SHADOW_4H_WIDE|LAB|240|2026-07-13T20:00:00+00:00|SHORT,2ee817498f35a1d77334,SHADOW_4H_WIDE,SHADOW_4H_WIDE,confluence_trend,LAB,SHORT,240,2026-07-14T00:01:37+00:00,2026-07-14T04:00:00+00:00,0.24969,0.27965280000000003,0.27965280000000003,0.16579415999999997,0.12,0.336,3.9730555555555553,STOP,10.0,83.33333333333334,-10.00000000000001,0.13333333333333336,-10.133333333333344,-1.0133333333333343,-6.25,BUONA,RANGE,RANGE,80.4,NORMAL,0.0,24.711,16.667,0.5215,17.5089,RANGE,RANGE,80.4
SHADOW_4H_WIDE|ALLO|240|2026-07-13T20:00:00+00:00|LONG,9fc9a1ad67ae0d722f56,SHADOW_4H_WIDE,SHADOW_4H_WIDE,confluence_trend,ALLO,LONG,240,2026-07-14T00:01:37+00:00,2026-07-14T04:00:00+00:00,0.47264,0.4159232,0.4159232,0.6314470400000001,0.12,0.336,3.9730555555555553,STOP,10.0,83.33333333333334,-10.0,0.13333333333333336,-10.133333333333333,-1.0133333333333332,7.5,ALTA,RANGE,RANGE,80.4,NORMAL,0.0,24.711,16.667,0.5215,17.5089,RANGE,RANGE,80.4
SHADOW_1H_BALANCED|EVAA|60|2026-07-13T09:00:00+00:00|SHORT,a0d10c4443345c3aaf98,SHADOW_1H_BALANCED,SHADOW_1H_BALANCED,confluence_trend,EVAA,SHORT,60,2026-07-13T10:15:54+00:00,2026-07-14T10:00:00+00:00,0.8142,0.9119040000000002,0.9119040000000002,0.618792,0.12,0.24,23.735,STOP,10.0,83.33333333333334,-10.00000000000001,0.13333333333333336,-10.133333333333344,-1.0133333333333343,-8.25,ALTA,RANGE,RANGE,80.4,NORMAL,0.0,18.078,8.333,-0.1364,17.7014,RANGE,RANGE,80.4
SHADOW_RELATIVE_STRENGTH|EVAA|60|2026-07-13T09:00:00+00:00|SHORT,a0d10c4443345c3aaf98,SHADOW_RELATIVE_STRENGTH,SHADOW_RELATIVE_STRENGTH,relative_strength,EVAA,SHORT,60,2026-07-13T10:15:54+00:00,2026-07-14T10:00:00+00:00,0.8142,0.9119040000000002,0.9119040000000002,0.5992512,0.12,0.264,23.735,STOP,10.0,83.33333333333334,-10.00000000000001,0.13333333333333336,-10.133333333333344,-1.0133333333333343,-8.25,ALTA,RANGE,RANGE,80.4,NORMAL,0.0,18.078,8.333,-0.1364,17.7014,RANGE,RANGE,80.4
SHADOW_1H_BALANCED|VELVET|60|2026-07-13T15:00:00+00:00|LONG,a9bdbe88703e85a39d7f,SHADOW_1H_BALANCED,SHADOW_1H_BALANCED,confluence_trend,VELVET,LONG,60,2026-07-13T16:08:38+00:00,2026-07-14T09:00:00+00:00,0.56571,0.5057614001595,0.5057614001595,0.6856071940239001,0.10597055,0.21194109,16.85611111111111,STOP,10.0,94.36584032073063,-10.00000000000001,0.150985344513169,-10.15098534451318,-1.015098534451318,5.318,MEDIA,RANGE,RANGE,80.4,NORMAL,0.0,20.853,8.333,-0.3759,14.816,RANGE,RANGE,80.4
SHADOW_RELATIVE_STRENGTH|VELVET|60|2026-07-13T15:00:00+00:00|LONG,a9bdbe88703e85a39d7f,SHADOW_RELATIVE_STRENGTH,SHADOW_RELATIVE_STRENGTH,relative_strength,VELVET,LONG,60,2026-07-13T16:08:38+00:00,2026-07-14T09:00:00+00:00,0.56571,0.5057614001595,0.5057614001595,0.6975969139920001,0.10597055,0.2331352,16.85611111111111,STOP,10.0,94.36584032073063,-10.00000000000001,0.150985344513169,-10.15098534451318,-1.015098534451318,5.318,MEDIA,RANGE,RANGE,80.4,NORMAL,0.0,20.853,8.333,-0.3759,14.816,RANGE,RANGE,80.4
SHADOW_1H_FAST|EVAA|60|2026-07-13T20:00:00+00:00|SHORT,93eb029b7a2496fd753c,SHADOW_1H_FAST,SHADOW_1H_FAST,momentum_breakout,EVAA,SHORT,60,2026-07-13T21:06:38+00:00,2026-07-14T10:00:00+00:00,0.8057,0.9023840000000001,0.9023840000000001,0.660674,0.12,0.18,12.889444444444445,STOP,10.0,83.33333333333334,-10.00000000000001,0.13333333333333336,-10.133333333333344,-1.0133333333333343,-5.75,MEDIA,RANGE,RANGE,80.4,NORMAL,0.0,22.854,8.333,-0.6461,17.4273,RANGE,RANGE,80.4
