generated_at_utc,snapshot_generated_at_utc,snapshot_candle_date_utc,asset,ticker,current_price,verdict,direction_30d,signal_strength,match_count,positive_cases_30d,negative_cases_30d,similarity_avg,similarity_median,return_30d_avg,return_30d_median,drawdown_30d_avg,max_gain_30d_avg,scenario_avg_30d_price,scenario_median_30d_price,drawdown_avg_30d_price,max_gain_avg_30d_price,return_p10_pct,return_p10_price,return_p25_pct,return_p25_price,return_p50_pct,return_p50_price,return_p75_pct,return_p75_price,return_p90_pct,return_p90_price,drawdown_p10_pct,drawdown_p10_price,drawdown_p25_pct,drawdown_p25_price,drawdown_p50_pct,drawdown_p50_price,drawdown_p75_pct,drawdown_p75_price,drawdown_p90_pct,drawdown_p90_price,max_gain_p10_pct,max_gain_p10_price,max_gain_p25_pct,max_gain_p25_price,max_gain_p50_pct,max_gain_p50_price,max_gain_p75_pct,max_gain_p75_price,max_gain_p90_pct,max_gain_p90_price
2026-08-05 05:12:23,2026-08-05T05:12:22Z,2026-08-05,BTC,BTC-USD,64258.421875,RIALZISTA,SALITA,forte,40,80.0,20.0,86.78166766148397,86.67827455611304,13.763080580626957,9.966928575379152,-8.0655151017513,25.52955841515385,73102.36025749547,70663.01288694706,59075.649154524814,80663.31322423412,-14.616242521694836,54866.2550931362,3.7392326227023096,66661.19374858367,9.966928575379152,70663.01288694706,20.39183720167924,77361.89465211824,41.21938564563991,90745.34859745848,-20.52033216026849,51072.38026530337,-12.98935600368867,55911.6666953041,-4.781985336791934,61185.5935632836,-1.5721673422112477,63248.17195166092,0.0,64258.421875,4.274681810529786,67005.26494662413,8.896129212897186,69974.9341151686,14.33623557737126,73470.66061330106,31.719950816756597,84641.16168937396,52.71912602008933,98134.9002818019
2026-08-05 05:12:23,2026-08-05T05:12:22Z,2026-08-05,DOGE,DOGE-USD,0.06992000341415405,NEUTRALE / INCERTO,INCERTO,molto debole / quasi pari,40,55.00000000000001,44.99999999999999,88.89016724004641,88.70492114126529,4.322705151208631,4.715232047151796,-14.95226094909402,15.882210755779653,0.0729424390034629,0.0732168938225078,0.0594653820480542,0.0810248457168383,-21.41390473146528,0.0549474004948098,-8.891795070849959,0.0637028599970361,4.715232047151796,0.0732168938225078,17.083789713072765,0.0818649897648014,30.1237783733797,0.0909825502812933,-28.36837712867375,0.0500848331572452,-18.67297948858757,0.0568638555182093,-13.845829682130956,0.0602389988276901,-7.701842376342233,0.0645348749616628,-2.702091923434548,0.068030700649035,0.0,0.069920003414154,3.746304982633475,0.072539419985916,12.19948118315699,0.0784498810739265,22.99830187990293,0.0860004168737796,31.529675906622455,0.0919655538845361
2026-08-05 05:12:23,2026-08-05T05:12:22Z,2026-08-05,SOL,SOL-USD,73.91000366210938,RIALZISTA,SALITA,forte,40,72.5,27.5,77.25266491140829,76.73728026932754,13.13864398322691,8.724739537035964,-8.355806296745758,23.29589288761844,83.62077591126389,80.35845897344215,67.73422692218581,91.12799894846924,-16.950382582375063,61.381975274734415,-0.7461529635233694,73.35852197944432,8.724739537035964,80.35845897344215,23.111723356385955,90.99187924119084,51.66582462158485,112.09621653198174,-25.15563448971684,55.31747328953281,-13.52524651841638,63.913493465038506,-3.6717660687563214,71.19620122622749,-1.1584377944297453,73.05380224582309,0.0,73.91000366210938,0.365570387812606,74.18019674912925,4.6239318229651545,77.32755184179635,12.119829562398476,82.8677701355195,26.421735457375917,93.43830930624875,59.07999717226159,117.57603173570202
