target,similar_asset,start_date,end_date,similarity,return_7d,drawdown_7d,max_gain_7d,return_14d,drawdown_14d,max_gain_14d,return_30d,drawdown_30d,max_gain_30d,return_60d,drawdown_60d,max_gain_60d,source_file,btc_regime_today,btc_regime_snapshot_date,btc_price_today,btc_above_ma200_today,btc_return_90d_today,btc_ma200_slope_60d_today,target_regime_today,target_regime_snapshot_date,target_price_today,target_above_ma200_today,target_return_90d_today,target_ma200_slope_60d_today,btc_regime_at_match,btc_price_at_match,btc_above_ma200_at_match,btc_return_90d_at_match,btc_ma200_slope_60d_at_match,similar_asset_regime_at_match,similar_asset_price_at_match,similar_asset_above_ma200_at_match,similar_asset_return_90d_at_match,similar_asset_ma200_slope_60d_at_match,same_btc_regime_as_today,same_asset_regime_as_today,same_full_regime_as_today,regime_alignment,outcome_family,selected_regime_group,full_regime_matches,same_asset_regime_matches,same_btc_regime_matches,selected_sample_size,minimum_required,fallback_level,selection_reason,regime_adjusted_cohort_size,regime_adjusted_min_matches,regime_adjusted_eligible,regime_adjusted_selected,regime_report_generated_at_utc
BTC-USD,MANA-USD,2023-08-14,2023-11-21,85.10943415384968,17.2853891347835,0.0,22.423441019421308,24.164663631924643,0.0,24.164663631924643,37.8193645943264,0.0,41.3282246759179,25.05998865909556,0.0,48.26405405831116,BTC_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,BULL,29408.443359375,True,8.77251040525502,14.601874198329966,BEAR,0.36515000462532043,False,-24.303983326168844,-2.7305709934115296,False,False,False,DIFFERENT,BULLISH_30D,SAME_ASSET_REGIME,0,5,0,5,5,1_SAME_ASSET_FALLBACK,FALLBACK_TO_SAME_ASSET_REGIME,5,5,True,False,2026-09-09 05:31:54
BTC-USD,LRC-USD,2020-03-12,2020-06-19,85.00158952812724,-7.364461217427309,-18.447662089325224,0.0,-2.447661769386167,-20.064410131158212,0.0,42.62051364456099,-20.064410131158212,45.111111235531865,89.4460583148122,-20.064410131158212,103.02844714138853,BTC_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,BEAR,4970.7880859375,False,-31.623056848478615,-5.588701314610001,RECOVERY,0.02502099983394146,False,6.404426180514289,-7.34210516716447,False,True,False,SAME_ASSET_ONLY,EXPLOSIVE_60D,SAME_ASSET_REGIME,0,5,0,5,5,1_SAME_ASSET_FALLBACK,FALLBACK_TO_SAME_ASSET_REGIME,5,5,True,True,2026-09-09 05:31:54
BTC-USD,ETC-USD,2022-01-01,2022-04-10,84.98628913597156,-9.47037201104629,-9.47037201104629,0.0,-16.89844390616311,-16.89844390616311,0.0,-41.05988746359533,-43.23405027380088,0.0,-47.71269757490646,-53.19034580910282,0.0,BTC_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,BEAR,47686.8125,False,-1.0646081411515906,5.674208433493866,BEAR,34.8689079284668,False,-35.087671332102886,-11.125475187950029,False,False,False,DIFFERENT,BEARISH_30D,SAME_ASSET_REGIME,0,5,0,5,5,1_SAME_ASSET_FALLBACK,FALLBACK_TO_SAME_ASSET_REGIME,5,5,True,False,2026-09-09 05:31:54
BTC-USD,LTC-USD,2018-11-17,2019-02-24,84.65548546203159,8.285240421866892,0.0,9.706601435679383,27.984930275844256,0.0,30.010565883083707,32.82318261474655,0.0,38.42144426016405,59.46812838721933,0.0,107.19859804605872,BTC_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,BEAR,5554.330078125,False,-14.62848957677818,-8.082162879375044,BEAR,41.92890167236328,False,-27.632678733406458,-26.457140182155626,False,False,False,DIFFERENT,EXPLOSIVE_60D,SAME_ASSET_REGIME,0,5,0,5,5,1_SAME_ASSET_FALLBACK,FALLBACK_TO_SAME_ASSET_REGIME,5,5,True,False,2026-09-09 05:31:54
BTC-USD,QTUM-USD,2023-08-09,2023-11-16,84.64129788082518,-0.6312064068805134,-5.866020702285546,3.3364859042560813,-1.99414071109556,-5.866020702285546,8.594776572633279,3.0852169179034883,-5.866020702285546,12.597602383735795,0.3943891700195046,-5.866020702285546,20.461399894344744,BTC_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,BULL,29561.494140625,True,9.483815721820621,15.027567631613792,RECOVERY,2.6074841022491455,False,2.3883031135681243,4.759627457278204,False,True,False,SAME_ASSET_ONLY,MIXED,SAME_ASSET_REGIME,0,5,0,5,5,1_SAME_ASSET_FALLBACK,FALLBACK_TO_SAME_ASSET_REGIME,5,5,True,True,2026-09-09 05:31:54
BTC-USD,ADA-USD,2020-09-03,2020-12-11,84.63563616603497,18.31421938940812,0.0,20.179415754887863,12.990411469477682,-2.1907695700826517,20.179415754887863,118.6426670587622,-2.1907695700826517,138.77761943881902,404.4969879028845,-2.1907695700826517,404.4969879028845,BTC_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,BULL,10245.296875,True,5.998258551194624,8.000443293569015,BULL,0.09615399688482285,True,12.537157200869121,49.1758588071733,False,False,False,DIFFERENT,EXPLOSIVE_60D,SAME_ASSET_REGIME,0,5,0,5,5,1_SAME_ASSET_FALLBACK,FALLBACK_TO_SAME_ASSET_REGIME,5,5,True,False,2026-09-09 05:31:54
BTC-USD,WAVES-USD,2020-08-29,2020-12-06,84.61903138805155,2.189695545056946,-7.4452756968209854,6.50503024112874,-14.710036021689875,-14.710036021689875,6.50503024112874,-34.051269078451504,-36.29176212391877,6.50503024112874,-14.886414347547138,-36.29176212391877,6.50503024112874,BTC_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,BULL,11506.865234375,True,21.62344330027155,8.300553603325444,BULL,3.3910670280456543,True,206.17070017406084,33.0790174856818,False,False,False,DIFFERENT,BEARISH_30D,SAME_ASSET_REGIME,0,5,0,5,5,1_SAME_ASSET_FALLBACK,FALLBACK_TO_SAME_ASSET_REGIME,5,5,True,False,2026-09-09 05:31:54
BTC-USD,SAND-USD,2023-08-13,2023-11-20,84.46763107424188,-1.5345034694181026,-10.697136955766409,4.055387234822572,4.664384874075789,-10.697136955766409,4.664384874075789,25.38756514352085,-10.697136955766409,34.57300306345581,18.39463437337212,-10.697136955766409,51.98197271577818,BTC_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,BULL,29282.9140625,True,7.686699789171025,14.68818399279912,BEAR,0.3930619955062866,False,-21.786490720984318,-6.3765426831427945,False,False,False,DIFFERENT,BULLISH_30D,SAME_ASSET_REGIME,0,5,0,5,5,1_SAME_ASSET_FALLBACK,FALLBACK_TO_SAME_ASSET_REGIME,5,5,True,False,2026-09-09 05:31:54
BTC-USD,WAVES-USD,2023-08-14,2023-11-21,84.25879165493643,10.423289750556927,0.0,13.940495536799435,17.912929458336933,0.0,17.912929458336933,36.69644926932183,0.0,36.69644926932183,25.16581251462142,0.0,55.92910632868791,BTC_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,BULL,29408.443359375,True,8.77251040525502,14.601874198329966,RECOVERY,1.9036190509796143,False,18.291431929021208,0.4892041268408809,False,True,False,SAME_ASSET_ONLY,BULLISH_30D,SAME_ASSET_REGIME,0,5,0,5,5,1_SAME_ASSET_FALLBACK,FALLBACK_TO_SAME_ASSET_REGIME,5,5,True,True,2026-09-09 05:31:54
BTC-USD,ATOM-USD,2023-08-14,2023-11-21,84.15922178111622,12.086033419059383,0.0,20.38493721527568,19.937551690548272,0.0,20.38493721527568,38.209271778584906,0.0,46.13038515224333,19.188803188519252,0.0,46.13038515224333,BTC_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,BULL,29408.443359375,True,8.77251040525502,14.601874198329966,BEAR,8.509431838989258,False,-21.80517901724025,-3.7251341589918385,False,False,False,DIFFERENT,BULLISH_30D,SAME_ASSET_REGIME,0,5,0,5,5,1_SAME_ASSET_FALLBACK,FALLBACK_TO_SAME_ASSET_REGIME,5,5,True,False,2026-09-09 05:31:54
BTC-USD,BNB-USD,2023-08-14,2023-11-21,83.99773852664259,1.415783978630225,0.0,4.260826289109909,2.108271413627416,0.0,4.260826289109909,19.762854078211745,0.0,19.762854078211745,39.946761482995406,0.0,42.912480100906734,BTC_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,BULL,29408.443359375,True,8.77251040525502,14.601874198329966,BEAR,240.33924865722656,False,-22.814817479166795,-3.221703226174577,False,False,False,DIFFERENT,BULLISH_30D,SAME_ASSET_REGIME,0,5,0,5,5,1_SAME_ASSET_FALLBACK,FALLBACK_TO_SAME_ASSET_REGIME,5,5,True,False,2026-09-09 05:31:54
BTC-USD,DOGE-USD,2018-06-11,2018-09-18,83.94311019870374,-4.932287976580685,-6.219696202925862,0.0,-2.624979562600726,-6.219696202925862,0.0,-26.667785208772894,-26.667785208772894,0.0,-56.61260812357425,-56.61260812357425,0.0,BTC_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,BEAR,6906.919921875,False,-24.882730927618912,7.353704767252456,BEAR,0.0032339999452233315,False,-18.33333235340635,0.9786282433217997,False,False,False,DIFFERENT,BEARISH_30D,SAME_ASSET_REGIME,0,5,0,5,5,1_SAME_ASSET_FALLBACK,FALLBACK_TO_SAME_ASSET_REGIME,5,5,True,False,2026-09-09 05:31:54
BTC-USD,AVAX-USD,2021-05-27,2021-09-03,83.83316221045156,7.139772774198927,-19.297641836654236,7.139772774198927,52.32457476693016,-19.297641836654236,52.32457476693016,49.67386466241381,-19.297641836654236,66.44977487551039,47.20717925649136,-19.297641836654236,66.44977487551039,BTC_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,BEAR,38436.96875,False,-17.05402159103544,43.654087350047234,BEAR,19.000335693359375,False,-26.75221661051075,59.15148440278317,False,False,False,DIFFERENT,BULLISH_30D,SAME_ASSET_REGIME,0,5,0,5,5,1_SAME_ASSET_FALLBACK,FALLBACK_TO_SAME_ASSET_REGIME,5,5,True,False,2026-09-09 05:31:54
BTC-USD,CHZ-USD,2023-08-13,2023-11-20,83.8269578373971,-3.544153203160028,-8.741015497974248,1.6144611726131908,3.570529722868665,-8.741015497974248,3.570529722868665,9.43480444670386,-8.741015497974248,20.778211500968435,18.047878100383485,-8.741015497974248,36.25931224305865,BTC_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,BULL,29282.9140625,True,7.686699789171025,14.68818399279912,BEAR,0.07569800317287445,False,-29.664385354456048,-13.006064989492561,False,False,False,DIFFERENT,MIXED,SAME_ASSET_REGIME,0,5,0,5,5,1_SAME_ASSET_FALLBACK,FALLBACK_TO_SAME_ASSET_REGIME,5,5,True,False,2026-09-09 05:31:54
BTC-USD,NEO-USD,2023-08-09,2023-11-16,83.69203691637577,-3.9289053943689978,-11.266538394892834,0.0,-2.6317755656446677,-11.266538394892834,0.0,14.38211824540625,-11.266538394892834,14.38211824540625,4.570044677202256,-11.266538394892834,27.42788965469853,BTC_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,BULL,29561.494140625,True,9.483815721820621,15.027567631613792,BEAR,8.479069709777832,False,-7.283979610075331,6.003891503913206,False,False,False,DIFFERENT,BULLISH_30D,SAME_ASSET_REGIME,0,5,0,5,5,1_SAME_ASSET_FALLBACK,FALLBACK_TO_SAME_ASSET_REGIME,5,5,True,False,2026-09-09 05:31:54
BTC-USD,DOGE-USD,2019-01-12,2019-04-21,83.62050657166957,-8.29710539213825,-9.202900934781264,1.376805175588891,-3.876815720454762,-10.652178864545714,1.376805175588891,11.811591085286022,-10.652178864545714,19.85507136343429,14.52898614910778,-10.652178864545714,24.673906349780797,BTC_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,BEAR,3661.301025390625,False,-41.800323273562,-16.257004748940652,BEAR,0.002148000057786703,False,-58.35595209087599,-11.673953821301586,False,False,False,DIFFERENT,BULLISH_30D,SAME_ASSET_REGIME,0,5,0,5,5,1_SAME_ASSET_FALLBACK,FALLBACK_TO_SAME_ASSET_REGIME,5,5,True,False,2026-09-09 05:31:54
BTC-USD,DASH-USD,2020-08-29,2020-12-06,83.60964737234944,-4.649103578935043,-8.88969305410301,0.0,7.148918423503026,-8.88969305410301,7.148918423503026,-12.806133602186986,-14.89344006249892,7.148918423503026,8.850870140939126,-14.89344006249892,45.20471322111321,BTC_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,BULL,11506.865234375,True,21.62344330027155,8.300553603325444,RECOVERY,85.46807098388672,True,11.685075684842406,0.482688830476663,False,True,False,SAME_ASSET_ONLY,BEARISH_30D,SAME_ASSET_REGIME,0,5,0,5,5,1_SAME_ASSET_FALLBACK,FALLBACK_TO_SAME_ASSET_REGIME,5,5,True,True,2026-09-09 05:31:54
BTC-USD,ZEC-USD,2019-01-12,2019-04-21,83.48845548213968,-11.966837408024167,-11.966837408024167,1.0926135719823593,-12.464903186096754,-14.351068487480688,1.0926135719823593,9.64170910616351,-17.25446869072541,14.53246674588755,60.29313592029697,-17.25446869072541,64.20034467121802,BTC_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,BEAR,3661.301025390625,False,-41.800323273562,-16.257004748940652,BEAR,56.16934585571289,False,-48.24914332918632,-31.168624830045786,False,False,False,DIFFERENT,EXPLOSIVE_60D,SAME_ASSET_REGIME,0,5,0,5,5,1_SAME_ASSET_FALLBACK,FALLBACK_TO_SAME_ASSET_REGIME,5,5,True,False,2026-09-09 05:31:54
DOGE-USD,MATIC-USD,2022-04-26,2022-08-03,81.90567824281135,5.590863850315664,0.0,5.590863850315664,-0.5090679234633577,-0.5090679234633577,15.449965725741066,-1.7720016805096497,-13.965896021251725,15.449965725741066,-13.90641881767941,-20.66851624789223,15.449965725741066,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,RECOVERY,38117.4609375,False,3.4335604198494796,-3.234354808302553,BEAR,1.2428330183029175,False,-21.88623331680245,2.3029456113862645,True,False,False,SAME_BTC_ONLY,MIXED,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,FIL-USD,2022-05-10,2022-08-17,84.80056417541239,-23.242524017229915,-23.576574350108125,0.0,-29.75200360805149,-31.331307555949817,0.0,-28.77658993181487,-31.41540911835414,0.0,-36.98036436701591,-38.03825262355238,0.0,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,BEAR,31022.90625,False,-30.03214242041835,-5.638410809187066,BEAR,11.341856956481934,False,-53.26773048656058,-34.555133568601114,False,False,False,DIFFERENT,BEARISH_30D,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,MANA-USD,2022-10-23,2023-01-30,83.62620543249281,-5.326577454902004,-5.326577454902004,7.066533172673628,-13.88031382761129,-13.88031382761129,7.696106442889139,-12.22687717969002,-16.348260147745375,7.696106442889139,-21.402443003742174,-30.92129956083872,7.696106442889139,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,BEAR,19567.0078125,False,-8.401453353059296,-20.839362629282697,BEAR,0.6217719912528992,False,-29.12098316851455,-36.28478800655904,False,False,False,DIFFERENT,BEARISH_30D,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,BTC-USD,2025-02-03,2025-05-13,82.99700897864595,2.5163465063354984,-0.9395491256164012,2.5163465063354984,4.6316951228073,-0.9395491256164012,7.203112466003536,1.6888214975907756,-2.490029801100002,7.203112466003536,12.734412920729788,-3.0552727307635363,12.812905550252385,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,BULL,101405.421875,True,46.20251082898628,15.359352557650464,BULL,101405.421875,True,46.20251082898628,15.359352557650464,False,False,False,DIFFERENT,MIXED,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,SAND-USD,2021-04-20,2021-07-28,82.8702174678941,-4.444360634515232,-13.337791826660794,0.0,-0.6075800818491683,-13.337791826660794,0.0,4.105333878292772,-14.27116351765476,8.86165456003003,-3.436823003369749,-14.27116351765476,47.99818619720633,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,BULL,56473.03125,True,58.865276283309065,64.89090585312927,BULL,0.521619975566864,True,872.6816394250714,247.6955494638469,False,False,False,DIFFERENT,MIXED,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,INJ-USD,2021-05-18,2021-08-25,81.80726267573883,9.486235580302838,-11.32970520588794,9.486235580302838,-2.035822401224674,-11.32970520588794,25.61837778010958,-24.848711690743343,-35.15830740065985,25.61837778010958,-2.668715112202691,-35.15830740065985,25.61837778010958,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,DISTRIBUTION,42909.40234375,True,-17.717701364464478,50.569730871061665,BULL,18.01483154296875,True,26.78650424770148,46.91353604440594,False,False,False,DIFFERENT,BEARISH_30D,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,NEAR-USD,2022-10-23,2023-01-30,81.52625268853443,0.0159388032592744,0.0,8.5688163253838,-5.2006982497376,-5.2006982497376,14.405713508326867,0.5566082144026208,-5.2006982497376,16.823350026552617,-13.687894060569729,-22.50886989752992,16.823350026552617,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,BEAR,19567.0078125,False,-8.401453353059296,-20.839362629282697,BEAR,2.979279041290283,False,-21.635925056212855,-27.894273774263844,False,False,False,DIFFERENT,MIXED,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,MANA-USD,2025-01-30,2025-05-09,81.43949985089617,-4.777581027398337,-4.777581027398337,8.855117956932347,-11.307095990572869,-11.307095990572869,8.855117956932347,-20.925428679282053,-26.57302857090752,8.855117956932347,-23.983091681596022,-32.900265794537056,8.855117956932347,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,BULL,104735.3046875,True,50.73630308724457,15.331974086009792,BULL,0.4483659863471985,True,55.757266297313414,13.687456118568075,False,False,False,DIFFERENT,BEARISH_30D,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,QTUM-USD,2021-05-16,2021-08-23,81.36559843526736,-11.914742752675146,-14.61414038030603,0.0,12.970854447782166,-14.61414038030603,16.476193979969047,-22.026750089666223,-32.65831857957131,16.476193979969047,-7.282591966264828,-37.41179950977413,16.476193979969047,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,DISTRIBUTION,46456.05859375,True,-3.105638085911322,52.11868491220501,BULL,19.318294525146484,True,203.11042558489194,112.40749795268279,False,False,False,DIFFERENT,BEARISH_30D,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,YFI-USD,2022-05-10,2022-08-17,80.76356066582827,-15.950006756152248,-23.268311257821704,0.0,-18.861868864972564,-23.91785888535868,0.0,-22.1504073138882,-23.91785888535868,0.0,-30.34050568328932,-32.22632381293879,0.0,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,BEAR,31022.90625,False,-30.03214242041835,-5.638410809187066,BEAR,13746.5986328125,False,-47.68548356705894,-14.78816301986493,False,False,False,DIFFERENT,BEARISH_30D,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,BAT-USD,2021-05-16,2021-08-23,80.54232282134419,-11.310988441334914,-11.310988441334914,0.0,6.720858115039952,-11.310988441334914,9.756838498858157,-23.42451820246143,-31.56431183811888,9.756838498858157,-22.052412522743047,-34.77483678325151,9.756838498858157,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,DISTRIBUTION,46456.05859375,True,-3.105638085911322,52.11868491220501,BULL,1.140828013420105,True,111.66465230503681,95.88696672621413,False,False,False,DIFFERENT,BEARISH_30D,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,ETH-USD,2025-02-19,2025-05-29,80.53810383165307,-8.218667401626622,-8.218667401626622,0.0,0.7270372464819319,-8.218667401626622,6.869977559857543,-7.427689010302362,-15.362502241881328,6.869977559857543,43.8633657023594,-15.362502241881328,47.199192384855394,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,DISTRIBUTION,96635.609375,True,-1.897489849194256,14.693399569831422,BEAR,2715.77099609375,False,-19.19882773703869,-2.2493682022596717,False,False,False,DIFFERENT,MIXED,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,YFI-USD,2025-02-03,2025-05-13,80.26145374221748,-10.586088752547552,-12.887364229231924,0.0,-11.427439011818674,-12.887364229231924,0.0,-16.57918131807771,-20.55444108924952,0.0,-11.784119516741152,-26.621179208951503,0.0,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,BULL,101405.421875,True,46.20251082898628,15.359352557650464,RECOVERY,6364.3720703125,False,38.97451994729426,12.376814983270013,False,False,False,DIFFERENT,BEARISH_30D,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,ZEC-USD,2026-01-15,2026-04-24,79.99027582262764,6.979622764965443,-8.990018020014523,6.979622764965443,70.49000542068238,-8.990018020014523,70.49000542068238,84.11165672394117,-8.990018020014523,86.5123682595588,15.639198906462816,-8.990018020014523,86.5123682595588,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,BEAR,95551.1875,False,-10.25343125712097,-4.042847423038765,BULL,414.3844299316406,True,90.28639691551747,109.2212471529018,False,False,False,DIFFERENT,HIGH_SPIKE_60D,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,QTUM-USD,2022-05-06,2022-08-13,79.97619629567583,-21.862856850540638,-21.862856850540638,0.0,-27.31464790079413,-27.5369514279582,0.0,-23.19994751012265,-30.309362214628,0.0,-36.81642221433885,-37.258232403380255,0.0,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,BEAR,36040.921875,False,-13.031106412347782,-4.758365998183233,BEAR,5.421741008758545,False,-21.50871209208255,-16.04039051553573,False,False,False,DIFFERENT,BEARISH_30D,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,AAVE-USD,2025-02-17,2025-05-27,79.73057218051532,-1.9695503420322449,-9.521854123860727,0.0,13.35054887010272,-10.898805238605458,13.35054887010272,-8.006829645203705,-16.3354320170373,13.35054887010272,8.47034040699064,-16.3354320170373,20.30424291483799,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,BULL,95773.3828125,True,3.713940899348178,14.648341499710305,BULL,264.0045166015625,True,62.88449922652033,43.750719018750026,False,False,False,DIFFERENT,MIXED,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
DOGE-USD,XLM-USD,2021-05-21,2021-08-28,79.57411149478449,6.453000558685407,-5.329529714720893,6.453000558685407,-6.489789319658945,-8.739866705425946,21.72693332264113,-23.578854190307563,-23.578854190307563,21.72693332264113,-4.915274900889244,-26.193169439146168,21.72693332264113,DOGE_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,MIXED,2026-09-09,0.09042999893426895,True,5.181739140155761,-12.773623041190818,BEAR,37304.69140625,False,-33.502654357904824,48.133609444864646,DISTRIBUTION,0.41935500502586365,True,-14.067653127703094,63.9812082895449,False,False,False,DIFFERENT,BEARISH_30D,NONE,0,0,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
