asset,name,event_date,age_reference_date,age_years,close,ema20,ema50,ema100,ema200,price_to_ema200_pct,upside_to_ema200_pct,ema50_ema200_gap_pct,ema50_slope_4w_pct,ema200_slope_8w_pct,rsi14,rsi_4w_change,gain_from_26w_low_pct,cross_state,weeks_since_death_cross,hit_ema200_4w,hit_ema200_8w,hit_ema200_12w,hit_ema200_16w,weeks_to_ema200,max_gain_4w_pct,max_gain_8w_pct,max_gain_12w_pct,max_gain_16w_pct,drawdown_4w_pct,drawdown_8w_pct,drawdown_12w_pct,drawdown_16w_pct,return_4w_pct,return_8w_pct,return_12w_pct,return_16w_pct,similarity_to_sol
DOGE-USD,Dogecoin,2023-02-27,2013-12-06,9.22655715263518,0.07479500025510788,0.08312966820915055,0.09519167792399262,0.10516761626587671,0.09027117280113563,-17.144091591809975,20.691453296667174,5.45080447076578,-2.454263245968513,-0.4586607869521364,45.29921916937208,-7.640209596556325,34.183095064506716,EMA50 SOPRA EMA200 MA IN AVVICINAMENTO,,False,True,True,True,5,14.016983080174295,37.22842785727201,37.22842785727201,37.22842785727201,-15.73901899776019,-15.73901899776019,-15.73901899776019,-21.738083628396375,5.741026206778388,6.650177336667729,-1.5803160034326802,-10.737352964468416,71.29837741606157
ETC-USD,Ethereum Classic,2025-09-22,2016-07-20,9.174537987679672,18.534194946289062,20.11913295997989,20.5993377503448,21.564724726830498,22.19492624447814,-16.493550182892935,19.751229059571497,-7.188978582572691,-0.5146023539669531,-0.3899075433475341,46.20472312181403,-4.853318591666479,43.93356804684909,EMA50 SOTTO EMA200 / CROSS GIÀ AVVENUTO,27,False,False,False,False,,10.81327897505222,10.81327897505222,10.81327897505222,10.81327897505222,-44.768121782527906,-44.768121782527906,-44.768121782527906,-44.768121782527906,-10.214107768695191,-26.85773123606088,-34.166101006292315,-33.914563946859076,71.26428916714455
XRP-USD,XRP,2022-09-26,2012-06-01,10.318959616700889,0.44885000586509705,0.425307849586616,0.5553584195735859,0.5940025839717669,0.54295269569806,-17.33165533177391,20.965286532990657,2.28486274657429,-4.178722702395454,-2.441467175440659,48.676901131626494,15.08257466380384,54.467466505603525,EMA50 SOPRA EMA200 MA IN AVVICINAMENTO,,False,False,False,False,26,20.622921315429398,20.622921315429398,20.622921315429398,20.622921315429398,-3.2135448416220846,-27.82466553973144,-27.82466553973144,-28.343990172703414,2.1399109628656543,-11.591625922661898,-22.826779290251242,-10.667929892934069,71.00624191713216
LTC-USD,Litecoin,2023-06-05,2011-10-13,11.644079397672828,77.69893646240234,86.52712346667823,86.25678011209783,94.67398831912651,95.38943945334822,-18.545557131193448,22.768011759731245,-9.574078004428221,0.5048680339701406,-0.702672619624034,45.14770633721473,-4.386722476062637,25.60284501407213,EMA50 SOTTO EMA200 DA TEMPO,42,True,True,True,True,3,47.35988405518179,47.35988405518179,47.35988405518179,47.35988405518179,-7.304896675276451,-7.304896675276451,-20.518722466419646,-25.30369971784601,22.497880285600512,6.1426402092269905,-17.71043351166591,-12.182434379680984,70.2794034489513
BTC-USD,Bitcoin,2022-10-31,2009-01-03,13.82340862422998,20926.486328125,22438.329091395477,29063.34525483659,30800.35256658519,25955.356280273845,-19.375075794936414,24.031124352634837,11.974364524230507,-5.0642127135409165,-1.98259466949825,39.98646184769765,5.236626848037666,18.171165949674716,EMA50 ANCORA SOPRA EMA200,,False,False,False,False,19,0.6057384103447694,0.6057384103447694,14.304380821217432,20.106724050085667,-25.457878449307426,-25.457878449307426,-25.457878449307426,-25.457878449307426,-18.139691205103137,-20.554842234641903,13.609929700893964,12.590391531515511,70.19468036693173
XRP-USD,XRP,2024-07-01,2012-06-01,12.082135523613964,0.4198229908943176,0.5165199971325753,0.5342199027801662,0.5377748090327718,0.5282550088891567,-20.526453354953656,25.828032372370657,1.1291693955827853,-2.2039807707828873,-0.6218786247317865,33.13394803390692,-9.460377069349143,7.333451839913718,EMA50/EMA200 SOVRAPPOSTE / INCROCIO IMMINENTE,,True,True,True,True,1,56.71152292885557,56.71152292885557,57.734571114967494,57.734571114967494,-3.6093761291501436,-3.6093761291501436,-3.6093761291501436,-3.6093761291501436,24.670641322497566,30.52882666632213,52.90896052381066,22.99970142519423,69.81992438250029
LTC-USD,Litecoin,2025-03-31,2011-10-13,13.464750171115675,70.42854309082031,98.28859078982649,91.38738956297914,87.90387955584265,88.52133197542597,-20.43890266995566,25.689568590499313,3.237702736272441,-1.3427282444079869,1.2370741058453483,39.00506152248089,-8.439850828367469,11.048730409024387,EMA50 SOPRA EMA200 MA IN AVVICINAMENTO,,True,True,True,True,4,29.032434534584304,50.71898483514079,50.71898483514079,73.08100454869945,-9.480078992894757,-9.480078992894757,-9.480078992894757,-9.480078992894757,20.72369711012967,25.502323097405434,24.936795934660783,63.00744972760883,69.67374638110823
ETC-USD,Ethereum Classic,2024-07-01,2016-07-20,7.94798083504449,19.75033950805664,26.12923174764515,24.70365633702769,24.26266626570758,23.542751528864642,-16.108618468653958,19.201756097716615,4.931049825419609,-1.3239858198820675,0.7929486255588536,38.56447716804739,-11.449074646031939,8.342909589366165,EMA50 SOPRA EMA200 MA IN AVVICINAMENTO,63,True,True,True,True,2,26.778048117667574,26.778048117667574,26.778048117667574,26.778048117667574,-6.922368671888169,-19.946878115081358,-19.946878115081358,-19.946878115081358,-4.296279642826861,-10.71765680019423,3.543599695061239,-6.858224915706302,69.52534521247664
LTC-USD,Litecoin,2026-02-02,2011-10-13,14.30800821355236,54.545467376708984,81.46507415179354,89.67542451965255,90.1117482611961,89.98904316037758,-39.386545893705524,64.97987365088207,-0.3485075846023755,-4.942720245575849,-1.737354869229002,29.574403894821543,-10.772049352850253,18.36322980017322,EMA50/EMA200 SOVRAPPOSTE / INCROCIO IN CORSO,0,False,False,False,False,,7.255863390179029,8.419621076418693,8.419621076418693,10.962784413509219,-7.680151722172967,-7.680151722172967,-7.680151722172967,-7.706412727754774,-3.499784282099294,-0.7900821098770217,1.35873253966583,-4.659800386984414,69.21257777836726
DOGE-USD,Dogecoin,2026-02-23,2013-12-06,12.216290212183436,0.09192900359630585,0.13661084017316963,0.16924779904584888,0.17205946006005807,0.1519033787635161,-39.48192308518603,65.2398838462123,11.41806089075521,-6.933853043128268,-2.2653960704688947,33.19356007340953,-1.2515896841446619,12.69537873669584,EMA50 ANCORA SOPRA EMA200,,False,False,False,False,,13.309176430007463,13.309176430007463,28.63730945620464,28.63730945620464,-4.883121143879543,-4.883121143879543,-4.883121143879543,-15.04857720977798,-1.6665070038486052,8.006174493467677,11.16621774669242,-10.613630406673359,68.18769250601797
MKR-USD,Maker,2025-02-03,2017-11-25,7.19233401779603,904.2360229492188,1497.8260035721235,1732.4496893729995,1711.6281865624387,1570.0002539197133,-42.40535817165163,73.62726258118599,10.34709612611271,-6.019208492216233,-1.3872171372714015,34.40189955090314,-8.405756027835771,8.028629221610672,EMA50 ANCORA SOPRA EMA200,,True,True,True,True,2,97.98835005298345,97.98835005298345,97.98835005298345,116.66570030394188,-1.7393786555426227,-1.7393786555426227,-1.7393786555426227,-1.7393786555426227,31.643550797795996,26.820224066103805,68.77662461492582,77.25691989397505,67.90954415744656
BNB-USD,BNB,2023-09-18,2017-07-25,6.1492128678987,208.28289794921875,243.2277931861472,273.03484657028685,283.3562434099938,244.43166172012425,-14.78890398916326,17.35560822651838,11.701914821048586,-3.687580649487532,-0.7945235260710115,32.67220173567952,-1.4093054758366321,1.9212299097054464,EMA50 ANCORA SOPRA EMA200,,False,True,True,True,6,6.196089854174658,23.768214980950965,29.591807430724693,62.003609076845855,-2.2217170543533005,-2.2217170543533005,-2.2217170543533005,-2.2217170543533005,4.544049286931862,18.390797440122462,14.895793620350073,43.579397785850695,67.4829677834046
THETA-USD,Theta,2024-06-17,2018-01-17,6.414784394250513,1.5013389587402344,1.951479908637646,1.6410830122933688,1.6722127546316252,1.8090971578534218,-17.011700990031787,20.498915139817985,-9.287181997422934,1.7032018407127092,0.8095644376402644,42.65396576436651,-15.556852718502498,69.56962807601464,EMA50 SOTTO EMA200 DA TEMPO,,False,False,False,False,22,11.176091046759517,11.176091046759517,11.176091046759517,11.176091046759517,-23.473179280783196,-39.84316441037994,-39.84316441037994,-39.84316441037994,9.549414394499545,-24.680303798336755,-13.36652971412745,-14.582912502826705,66.56678607565881
MKR-USD,Maker,2026-01-05,2017-11-25,8.112251882272416,1379.4876708984375,1685.2777133647419,1711.9315095850548,1702.503977635069,1614.2137433142766,-14.541201460340902,17.015452719701795,6.0535828464789,-2.425769323020044,0.04889592144459165,37.54222783565563,-13.456572171493917,9.173500337545537,EMA50 SOPRA EMA200 MA IN AVVICINAMENTO,,True,True,True,True,4,17.458068981713893,33.500065438059366,45.72064735805892,45.72064735805892,-8.72305701836239,-8.72305701836239,-8.72305701836239,-8.72305701836239,14.898002904759622,24.690235517725668,26.54514566848274,27.941210695242447,66.12924234896707
DOGE-USD,Dogecoin,2022-12-19,2013-12-06,9.034907597535934,0.07595200091600418,0.08355533748439958,0.10128223963966904,0.11013130212310734,0.09106621410538006,-16.59694908573448,19.899690603399357,11.218238986488661,-2.316075498314152,-0.030147896430399168,46.2498222320331,-7.971932544361401,36.258767624720974,EMA50 ANCORA SOPRA EMA200,,True,True,True,True,3,22.303556810529223,31.043284329521814,31.043284329521814,35.137984158491605,-11.848269171251424,-11.848269171251424,-17.022592959362292,-17.022592959362292,16.2628989989803,14.50126323007268,-1.499631404620616,19.117333007654924,66.0996667932151
LTC-USD,Litecoin,2023-07-31,2011-10-13,11.797399041752225,82.4717025756836,89.51009997394601,87.8452074266068,94.28905940967692,95.13445870798296,-13.310378073593643,15.354061740969716,-7.662051564040162,0.5326084343607596,-0.2673050044391556,46.842026994377015,-6.781668733964246,23.686227350325638,EMA50 SOTTO EMA200 / CROSS GIÀ AVVENUTO,50,False,False,False,False,32,3.199589332981545,3.199589332981545,3.199589332981545,3.199589332981545,-25.118428016386353,-29.626491168004087,-29.626491168004087,-29.626491168004087,-22.472659125375095,-17.264573928805447,-16.57642544481449,-15.050874068929188,65.73618322351548
LTC-USD,Litecoin,2022-10-10,2011-10-13,10.992470910335387,51.480918884277344,62.5711052771534,89.96474797708615,105.4564224582103,100.48440279423961,-48.76725396906221,95.18766364702222,-10.468942964904116,-6.743664435484408,-3.641444162937124,36.721226547493885,-0.012083394396512404,26.549672528188918,DEATH CROSS CONFERMATO DA POCO,8,False,False,False,True,16,41.04419471681269,62.82516416317425,62.82516416317425,98.09948772227366,-4.1742920965596175,-4.1742920965596175,-4.1742920965596175,-4.1742920965596175,11.66695590072302,48.847482559631004,50.89527449843332,87.36797552116593,65.44386972947893
LTC-USD,Litecoin,2024-06-17,2011-10-13,12.678986995208762,73.380126953125,80.85062305107395,79.76143097823889,83.73267184664229,88.04470227171842,-16.655829300593762,19.984396222101264,-9.408029193983957,-0.20683835360478797,-0.70452605643605,43.458588089412395,-9.110451581151104,18.9143450455612,EMA50 SOTTO EMA200 DA TEMPO,,False,False,False,False,21,4.381581355114528,4.410048575183412,4.410048575183412,4.410048575183412,-21.622771904579707,-31.276481376740474,-31.276481376740474,-31.276481376740474,0.8291051852344689,-9.534959160248203,-13.686858499825327,-11.751409844792304,65.209022058936
LTC-USD,Litecoin,2020-03-02,2011-10-13,8.386036960985626,51.728599548339844,61.38049114473591,66.34289720897347,69.22205447568899,61.083895879064926,-15.31548732459187,18.085346234789633,8.609472683799368,-0.18549505734208882,0.6343670381647293,43.55101826571931,-17.03496207748681,41.05385375206269,EMA50 ANCORA SOPRA EMA200,,False,False,False,False,21,1.1193744228574776,1.1193744228574776,1.1193744228574776,1.1193744228574776,-50.56292828012745,-50.56292828012745,-50.56292828012745,-50.56292828012745,-21.37784577999582,-6.691542145470963,-11.86329223849959,-19.950920116911508,65.10563925095394
ADA-USD,Cardano,2024-04-22,2017-09-29,6.562628336755647,0.46047401428222656,0.5403193482595127,0.4832022061455035,0.5151136829334985,0.5369200862438708,-14.237886404369338,16.60160391044132,-10.004818496205115,0.7077767567491344,0.784035181781606,44.51439909980341,-19.13908424031925,61.38918666595221,EMA50 SOTTO EMA200 DA TEMPO,72,False,False,False,False,28,10.531317698128984,10.531317698128984,10.531317698128984,10.531317698128984,-8.897359281089878,-20.39138191168125,-30.298996617941278,-39.2178497313821,-0.4558362259289739,-17.410541388280222,-3.126566247343854,-27.28558203304601,64.28051405071884
LTC-USD,Litecoin,2025-12-08,2011-10-13,14.154688569472963,78.97834777832031,96.65088262566637,96.98461081249017,93.48156242698445,91.58011474311255,-13.76037472778988,15.955976947205075,5.901385999064912,-2.7098944661853253,-0.032249273575024606,39.18682484962268,-7.033990050454321,19.187468646920536,EMA50 SOPRA EMA200 MA IN AVVICINAMENTO,,False,False,False,False,,7.312915082811289,7.312915082811289,7.312915082811289,7.312915082811289,-7.879209996280856,-41.65094644918541,-41.65094644918541,-41.65094644918541,-0.3657220690021612,-30.936175659423192,-33.35326052831137,-31.481836579934985,63.90944701544654
LTC-USD,Litecoin,2020-08-31,2011-10-13,8.88432580424367,48.05357360839844,51.35690384937163,54.51528093664894,60.27635113919255,57.79443839507999,-16.854328992858225,20.27084367556615,-5.673828744584187,1.3104907011958211,-0.3977983074851532,47.097284415112235,-11.550529993610454,87.90668506807147,EMA50 SOTTO EMA200 / CROSS GIÀ AVVENUTO,18,False,True,True,True,7,6.591735336695637,25.489530962877073,94.73269574014547,187.84480949207097,-11.467000440423858,-11.467000440423858,-11.467000440423858,-11.467000440423858,-2.7541494945286793,15.678438505302395,64.88902557093952,165.36417210634062,63.701535275505684
ADA-USD,Cardano,2022-10-17,2017-09-29,5.048596851471594,0.3620989918708801,0.5086201183381197,0.7610473616697382,0.8356595150621091,0.6870891795810469,-47.29956421498731,89.75175159450708,10.763985853159163,-7.749470166350136,-2.9760435320623446,33.043927198364244,-3.9829551154882665,9.397445561606578,EMA50 ANCORA SOPRA EMA200,,False,False,False,False,,20.4681619611349,20.4681619611349,20.4681619611349,20.4681619611349,-14.090068613844942,-28.121314308298594,-33.62312558014279,-33.62312558014279,-13.750933537096955,-26.446906368760036,-3.239721462324441,0.6067394423682648,63.63436550096928
XRP-USD,XRP,2023-05-08,2012-06-01,10.932238193018481,0.4258599877357483,0.43411977694939136,0.45930861238487314,0.5113132411279532,0.5086785292261524,-16.281116015727093,19.447363893175652,-9.705524020521416,-0.2494518319190786,-0.5378244366762708,49.073492614309615,-15.015094061147494,32.40762061314608,EMA50 SOTTO EMA200 DA TEMPO,26,True,True,True,True,3,27.908469791434133,31.82196145558729,108.40441471319129,108.40441471319129,-1.3274301602086536,-1.3274301602086536,-1.3274301602086536,-1.3274301602086536,22.39256964384313,10.024423544857086,46.31263956936182,18.59507932053559,63.03413349091568
LTC-USD,Litecoin,2022-06-20,2011-10-13,10.685831622176591,56.87614440917969,90.74081006033502,120.5471332826181,124.12364826369168,108.20226458402028,-47.43534746907749,90.24191197910503,11.409066849069394,-8.550419014843925,-3.2041121762016234,33.06571784549888,0.9047332882494317,39.8121402189247,EMA50 ANCORA SOPRA EMA200,,False,False,False,False,,8.066887819640044,15.387042295841514,17.916516317521292,17.916516317521292,-17.956825538205223,-17.956825538205223,-17.956825538205223,-17.956825538205223,2.829935330864264,-2.433563563147312,-7.088842595511391,-9.48591994226593,62.99735326607385
MANA-USD,Decentraland,2023-02-06,2017-09-18,5.385352498288843,0.6607940196990967,0.6325731157916481,0.9260528262018602,1.0256495084288892,0.8377911361822047,-21.12663990331527,26.785520329573576,10.53504700728418,-3.526546414700793,-2.467145501261747,48.0658015529913,-2.318703510177812,131.16083302508508,EMA50 ANCORA SOPRA EMA200,,False,False,False,False,,14.569137864409743,14.569137864409743,14.569137864409743,14.569137864409743,-26.497819287328383,-26.497819287328383,-26.497819287328383,-33.74259129569476,-13.550212136005179,-9.13779585657376,-22.96873325633729,-23.61492814003322,62.49713806317973
ADA-USD,Cardano,2026-01-26,2017-09-29,8.32580424366872,0.2860319912433624,0.48298759304160943,0.5899429253659528,0.6042211475682308,0.5896513512462148,-51.49133625508697,106.14874185332863,0.049448562972309595,-6.6972882733449595,-3.0801364401186193,29.29522988743298,-6.094620883746856,2.424241324722165,EMA50/EMA200 SOVRAPPOSTE / INCROCIO IMMINENTE,,False,False,False,False,,9.21260755637765,9.21260755637765,9.21260755637765,9.21260755637765,-20.904652507840204,-20.904652507840204,-20.904652507840204,-20.904652507840204,-4.353350995312288,-16.2464297216368,-11.783291331692858,-15.348980025404158,62.149683490521646
THETA-USD,Theta,2022-10-17,2018-01-17,4.747433264887063,1.020838975906372,1.3639951206523213,2.405497647541458,2.9315399366665376,2.524610046963009,-59.56448889465544,147.30737232299384,-4.718051390345934,-9.03022329751224,-4.57317462031922,36.118350827018936,-0.3116283319127646,10.21274667955745,DEATH CROSS RECENTE / APPENA CONFERMATO,2,False,False,False,False,,30.574859244287733,30.574859244287733,30.574859244287733,30.574859244287733,-19.081656413362047,-29.98131703952791,-30.524499679917525,-30.524499679917525,-17.016096843573447,-26.47723724335306,-9.15746492813968,4.437924202695709,61.976013989623915
MKR-USD,Maker,2022-08-29,2017-11-25,4.758384668035592,750.9695434570312,1144.3396257748977,1598.8844389685503,1690.046356401769,1440.8660168484837,-47.880681848574646,91.86743715538267,10.966906032365898,-7.6700676033659825,-2.83782773284712,34.147123705443434,-7.1770393925166545,13.268605881866113,EMA50 ANCORA SOPRA EMA200,,False,False,False,False,,5.084158377618131,52.46140548290234,52.46140548290234,52.46140548290234,-21.907031803369424,-21.907031803369424,-21.907031803369424,-30.0706402896321,0.6110183897199972,21.15183131181737,-14.760443550959712,-28.05390329964885,61.720084652529664
ADA-USD,Cardano,2022-12-12,2017-09-29,5.201916495550993,0.26633501052856445,0.40670538601216544,0.6427007623186856,0.7610040175657632,0.6597631431629818,-59.63172340126137,147.7192697473854,-2.586137316264314,-8.43481944938108,-3.977072733808318,29.96951936046557,-2.193424754288685,2.3294915918751657,DEATH CROSS RECENTE / APPENA CONFERMATO,1,False,False,False,False,52,38.56157516404228,55.041200798503255,57.38899730549911,57.38899730549911,-9.75651581340805,-9.75651581340805,-9.75651581340805,-9.75651581340805,31.551609539070256,36.78111208586596,24.481946396440748,46.31684779203109,59.92801853426955
BCH-USD,Bitcoin Cash,2022-01-24,2017-08-01,4.48186173853525,290.500732421875,475.40085485344144,516.3149666897153,500.3415620813326,582.6069523882225,-50.13778479109211,100.55266213309952,-11.378509203634291,-5.660552164704047,-2.6468220326360425,34.59880609077371,-7.84645121399204,10.666238066976641,EMA50 SOTTO EMA200 DA TEMPO,,False,False,False,False,,24.391666967814697,32.193190384665485,34.049316281911544,34.049316281911544,-10.037022298681142,-10.037022298681142,-10.037022298681142,-44.89961160307961,4.6825612598128785,29.616693882044665,6.071469991789158,-31.520576254463638,59.591840266072225
THETA-USD,Theta,2022-08-22,2018-01-17,4.594113620807666,1.0932559967041016,1.7346192360009376,2.9097872010489856,3.2544092297713028,2.6455978567013863,-58.67641055367322,141.99253099705965,9.985997821944071,-8.41749682962487,-4.013067631788703,35.50803678222256,-0.7227112355880294,13.48835045144645,EMA50 ANCORA SOPRA EMA200,,False,False,False,False,,11.73997611574704,11.73997611574704,21.925611194369665,21.925611194369665,-7.491012873769365,-15.27656621555844,-24.44166851308749,-34.61933817589906,-1.0849212552404897,-6.623976544930832,-22.512931124723256,-31.347367803538496,56.463940470938375
THETA-USD,Theta,2025-03-31,2018-01-17,7.200547570157426,0.6984949707984924,1.3681569225090258,1.52024772047697,1.58248499533121,1.7105891878204014,-59.166410277122075,144.89642149676786,-11.127246021352487,-7.403452431567381,-3.289451128993992,34.066769780720165,-2.2126144203688085,2.2082021403645458,EMA50 SOTTO EMA200 DA TEMPO,,False,False,False,False,,14.94728854940024,54.550572195909794,54.550572195909794,54.550572195909794,-13.447621475951333,-13.447621475951333,-18.465122839785398,-18.465122839785398,-2.3134021987402997,9.73364937249126,1.4844778062192532,33.13324460411948,55.46241864492429
MKR-USD,Maker,2022-12-19,2017-11-25,5.065023956194388,540.2932739257812,790.5683965670647,1186.9264223102446,1428.6435534474006,1337.1414638974184,-59.59340963438772,147.4843808773933,-11.234042593319648,-8.09237947646172,-4.141750694636237,32.75050911825207,-2.800535745359838,2.883963185614924,DEATH CROSS CONFERMATO DA POCO,8,False,False,False,False,32,36.96374841634786,50.98740251678544,79.75025318664981,79.75025318664981,-6.768378131225528,-6.768378131225528,-6.768378131225528,-6.768378131225528,31.346365550122492,36.47801413552503,27.44016859152536,48.26734476820078,54.14263325104072
THETA-USD,Theta,2022-12-12,2018-01-17,4.900752908966461,0.7505490183830261,1.116425612993371,2.001671193024148,2.636578538781912,2.402742091543096,-68.76281391062633,220.13126827073,-16.692215944882005,-9.02777125792975,-4.827199177414132,34.352392072761816,-0.5802024520151292,5.00449258400506,DEATH CROSS CONFERMATO DA POCO,10,False,False,False,False,,26.87685785788465,60.39152412980717,72.95339316491747,72.95339316491747,-5.50477469128915,-5.50477469128915,-5.50477469128915,-5.50477469128915,23.55702052783315,42.048421858649256,30.777733031991517,39.965135346914884,48.16689398339664
