generated_utc,asset,ticker,date,price,score,verdict,action,risk,trend_score,stage,structure_score,structure,support,resistance,momentum_score,volume_score,price_confirmation_score,breakout,breakdown,breakout_level,breakdown_level,volume_confirmed,candle_score,candle_pattern,wyckoff_score,wyckoff_phase,rsi14,macd_hist,cmf20,vol_ratio,atr14_pct,bb_width_pct,bb_position,ma20,ma50,ma100,ma200,ma50_slope_20d,ma200_slope_60d,ret_30d,ret_90d
2026-08-28T08:01:32.709926+00:00,BTC,BTC-USD,2026-08-28,79679.3828125,6,COSTRUTTIVO / CONFERMA PARZIALE,SPOT OK / LONG SOLO PRUDENTE SU CONFERMA,MEDIO,1,STAGE 3 / DISTRIBUZIONE O PAUSA,2,MASSIMI E MINIMI CRESCENTI,79205.515625,81235.03125,-1,2,0,False,False,81235.03125,57747.765625,True,0,Nessuna candela forte,2,SIGN OF STRENGTH POSSIBILE,79.33957903388095,1113.3406990655767,0.1709781292659065,1.2289012667163828,3.348733948282369,36.77814810472584,0.815177282181765,70454.8625,66758.99828125,66197.73125,69272.4299609375,5.455606115248757,-8.264446838149786,24.698506909114148,8.05058439494275
2026-08-28T08:01:32.709926+00:00,SOL,SOL-USD,2026-08-28,106.33999633789062,9,CONFERMATO RIALZISTA,TRANCHE PICCOLE / NO LEVA FINCHÉ NON ROMPE CONFERME,MEDIO,1,STAGE 3 / DISTRIBUZIONE O PAUSA,2,MASSIMI E MINIMI CRESCENTI,83.51810455322266,110.03900146484376,0,1,3,True,False,102.58708953857422,64.41836547851562,True,0,Nessuna candela forte,2,SIGN OF STRENGTH POSSIBILE,80.14009716306484,2.571350606094837,0.2168568857093738,1.876017203237471,4.990430418337833,45.11968404049333,0.919727417356044,86.36348915100098,79.65908981323243,77.26307800292969,81.57861267089844,5.867981180008375,-13.97547809804105,44.76093120709792,29.065405971493146
2026-08-28T08:01:32.709926+00:00,DOGE,DOGE-USD,2026-08-28,0.08752000331878662,0,NEUTRALE / MISTO,STAI ALLA FINESTRA,MEDIO,-3,STAGE 4 / MARKDOWN,2,MASSIMI E MINIMI CRESCENTI,0.0818910002708435,0.0916939973831176,0,1,0,False,False,0.0999789983034133,0.0679730027914047,False,0,Nessuna candela forte,0,ACCUMULO POSSIBILE / RANGE BASSO,64.63561075114222,0.0011275181813082,0.0441393806556485,1.0296718888561522,5.912935982084582,44.22230581604165,0.7313956005959085,0.0786270506680011,0.0742931605875492,0.0800488601624965,0.0890482452139258,1.3991651247825976,-14.946106920750136,24.996435472266175,-12.745929085556206
