generated_utc,schema_version,engine_version,scope,scope_value,portfolio,strategy,asset,scenario_set_version,scenario_id,scenario_kind,scenario_parameters_json,sample_total,sample_full_from_entry,sample_partial,sample_eligible,sample_excluded_quality,sample_ambiguous,sample_with_gaps,ambiguity_pct,gap_pct,average_actual_pnl_eur,average_shadow_pnl_eur,average_delta_eur,median_delta_eur,trimmed_mean_delta_eur,total_delta_eur,average_delta_r,median_delta_r,trimmed_mean_delta_r,total_delta_r,delta_r_stddev,worst_delta_r,best_delta_r,improved_count,worsened_count,equal_count,improved_pct,actual_win_rate_pct,shadow_win_rate_pct,win_rate_lift_pct_points,actual_profit_factor,shadow_profit_factor,profit_factor_lift,bootstrap_ci_low_delta_r,bootstrap_ci_high_delta_r,temporal_fold_count,positive_temporal_folds,last_temporal_fold_delta_r,temporal_fold_means_json,top_positive_5pct_contribution_pct,recent_half_average_delta_r,evidence_score,direction,status,eligible_for_mutation,blockers_json,decision_summary
2026-08-20T05:06:07+00:00,1,block4-shadow-evaluation-v1,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,scanner_top5_btc_strength,AKE,block3-v1-r-matrix|risk=block4_5_v1,TIME_6H,TIME_EXIT,"{""hours"":6.0}",10,10,0,10,0,0,0,0.0,0.0,-17.338756982703153,-15.019868901560216,2.3188880811429384,9.494607607707774,13.811042285596617,23.188880811429385,0.04347489671711099,0.19496989676015147,0.2813146355912845,0.4347489671711099,0.9828177923157309,-2.733451868459084,0.9176837508999176,7,2,1,70.0,20.0,30.0,10.0,0.4046849374189142,0.22238344873140659,-0.18230148868750762,-0.6249651067821173,0.5249106103812394,4,3,-0.7040264654490417,"[0.4889248192753942,0.2521512399957758,0.40626250249005946,-0.7040264654490417]",28.13983592740847,-0.2599108782734012,59.93,IMPROVING,INSUFFICIENT_DATA,False,"[""SAMPLE_BELOW_EARLY_THRESHOLD""]",10/30 campioni completi richiesti per il primo segnale.
2026-08-20T05:06:07+00:00,1,block4-shadow-evaluation-v1,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,scanner_top5_btc_strength,ESPORTS,strategy-evolution-v1-expanded-exit-grid|risk=block4_5_v1,TIME_6H,TIME_EXIT,"{""hours"":6.0}",1,1,0,1,0,0,0,0.0,0.0,-188.24803849064847,-0.73271173732897,187.5153267533195,187.5153267533195,187.5153267533195,187.5153267533195,3.8380268965951774,3.8380268965951774,3.8380268965951774,3.8380268965951774,0.0,3.8380268965951774,3.8380268965951774,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8380268965951774,3.8380268965951774,1,1,3.8380268965951774,[3.8380268965951774],100.0,3.8380268965951774,75.2,IMPROVING,INSUFFICIENT_DATA,False,"[""SAMPLE_BELOW_EARLY_THRESHOLD""]",1/30 campioni completi richiesti per il primo segnale.
2026-08-20T05:06:07+00:00,1,block4-shadow-evaluation-v1,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,scanner_top5_btc_strength,BANK,strategy-evolution-v1.3-autoresearch-expanded|risk=block4_5_v1,TIME_6H,TIME_EXIT,"{""hours"":6.0}",57,57,0,57,0,0,0,0.0,0.0,-7.545277767147266,-4.603495957145287,2.941781810001978,2.581881162218347,6.009960505751442,167.68156317011275,0.10094751251399278,0.14582440297950866,0.14013011922768062,5.754008213297588,1.2546869022058917,-3.197440384,4.229505136983973,32,21,4,56.14035087719298,40.35087719298245,52.63157894736842,12.280701754385966,0.7116769041703384,0.7256165829923737,0.013939678822035395,-0.23283198258540072,0.4384056943913781,4,4,0.3000768167572776,"[0.03238369970212847,0.03358986373608328,0.023516148128818627,0.3000768167572776]",28.388099113225447,0.16656476983319396,64.7,IMPROVING,VALIDATING,False,[],Campione in validazione; serve maggiore profondità temporale.
2026-08-20T05:06:07+00:00,1,block4-shadow-evaluation-v1,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,scanner_top5_btc_strength,ESPORTS,strategy-evolution-v1-expanded-exit-grid|risk=block4_5_v1,TP_R035,FIXED_R,"{""target_r"":0.35}",1,1,0,1,0,0,0,0.0,0.0,-188.24803849064847,16.346801595813442,204.59484008646191,204.59484008646191,204.59484008646191,204.59484008646191,4.187607022595177,4.187607022595177,4.187607022595177,4.187607022595177,0.0,4.187607022595177,4.187607022595177,1,0,0,100.0,0.0,100.0,100.0,0.0,inf,,4.187607022595177,4.187607022595177,1,1,4.187607022595177,[4.187607022595177],100.0,4.187607022595177,75.2,IMPROVING,INSUFFICIENT_DATA,False,"[""SAMPLE_BELOW_EARLY_THRESHOLD""]",1/30 campioni completi richiesti per il primo segnale.
2026-08-20T05:06:07+00:00,1,block4-shadow-evaluation-v1,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,scanner_top5_btc_strength,BANK,strategy-evolution-v1.3-autoresearch-expanded|risk=block4_5_v1,TP_R035,FIXED_R,"{""target_r"":0.35}",57,57,0,57,0,0,0,0.0,0.0,-7.545277767147266,1.0174853416222545,8.56276310876952,6.713977346690199,9.027546493594715,488.07749719986265,0.1631005710213304,0.30850256807722704,0.16738376513701067,9.296732548215834,1.2512398702104086,-1.8868315552910047,4.470579375333333,36,18,3,63.1578947368421,40.35087719298245,78.94736842105263,38.59649122807018,0.7116769041703384,1.1079076658432299,0.3962307616728915,-0.16459945321015054,0.5192548189740323,4,3,-0.04628710603906439,"[0.398165703076031,0.025508526195974487,0.2899714234995517,-0.04628710603906439]",19.012857809505217,0.11604459787612956,68.91,IMPROVING,VALIDATING,False,[],Campione in validazione; serve maggiore profondità temporale.
2026-08-20T05:06:07+00:00,1,block4-shadow-evaluation-v1,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,scanner_top5_btc_strength,ESPORTS,strategy-evolution-v1-expanded-exit-grid|risk=block4_5_v1,TP_R040,FIXED_R,"{""target_r"":0.4}",1,1,0,1,0,0,0,0.0,0.0,-188.24803849064847,18.786732071976633,207.0347705626251,207.0347705626251,207.0347705626251,207.0347705626251,4.237547040595177,4.237547040595177,4.237547040595177,4.237547040595177,0.0,4.237547040595177,4.237547040595177,1,0,0,100.0,0.0,100.0,100.0,0.0,inf,,4.237547040595177,4.237547040595177,1,1,4.237547040595177,[4.237547040595177],100.0,4.237547040595177,75.2,IMPROVING,INSUFFICIENT_DATA,False,"[""SAMPLE_BELOW_EARLY_THRESHOLD""]",1/30 campioni completi richiesti per il primo segnale.
2026-08-20T05:06:07+00:00,1,block4-shadow-evaluation-v1,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,scanner_top5_btc_strength,BANK,strategy-evolution-v1.3-autoresearch-expanded|risk=block4_5_v1,TP_R040,FIXED_R,"{""target_r"":0.4}",57,57,0,57,0,0,0,0.0,0.0,-7.545277767147266,1.5454291051213311,9.090706872268598,7.239701351413093,9.21759854476068,518.1702917193101,0.17794493391021918,0.1968129940799151,0.17582054400225877,10.142861232882494,1.2416107354492714,-1.8868315552910047,4.520539381333334,36,17,4,63.1578947368421,40.35087719298245,77.19298245614034,36.84210526315789,0.7116769041703384,1.1509287743652272,0.43925187019488887,-0.14007365868868168,0.4903516630051343,4,3,-0.002995096839065203,"[0.44455713721888834,0.05405281791026116,0.22908916526145567,-0.002995096839065203]",19.301939881460395,0.10904558141635867,68.88,IMPROVING,VALIDATING,False,[],Campione in validazione; serve maggiore profondità temporale.
2026-08-20T05:06:07+00:00,1,block4-shadow-evaluation-v1,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,scanner_top5_btc_strength,AKE,block3-v1-r-matrix+balanced-be020-long-v1|risk=block4_5_v1,TP_R050,FIXED_R,"{""target_r"":0.5}",14,14,0,14,0,1,0,7.142857142857142,0.0,3.461766620998965,2.750915868267765,-0.7108507527311999,16.393794781957123,2.4784883562236213,-9.951910538236799,-0.016947552476828217,0.33681733037698813,0.049707028902445126,-0.23726573467559503,0.7914243992977237,-1.698640265119717,0.8648901836147804,9,5,0,64.28571428571429,42.857142857142854,71.42857142857143,28.571428571428577,1.1651504454192652,1.195085293725407,0.029934848306141904,-0.5049407470478939,0.35353512339065846,4,3,-0.8649091039742349,"[0.5154788342311621,0.2329605350157435,0.24803067948829471,-0.8649091039742349]",20.095605194563486,-0.3879349110617222,44.54,HARMFUL,INSUFFICIENT_DATA,False,"[""SAMPLE_BELOW_EARLY_THRESHOLD""]",14/30 campioni completi richiesti per il primo segnale.
2026-08-20T05:06:07+00:00,1,block4-shadow-evaluation-v1,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,scanner_top5_btc_strength,AKE,block3-v1-r-matrix|risk=block4_5_v1,TP_R050,FIXED_R,"{""target_r"":0.5}",10,10,0,10,0,0,0,0.0,0.0,-17.338756982703153,-14.368154466542208,2.9706025161609446,7.549330781385939,9.991910622977487,29.706025161609446,0.059141181103455086,0.1549829588254353,0.20298956963857287,0.5914118110345509,0.6288989950107254,-1.6979606120000004,0.6654558659259683,6,1,3,60.0,20.0,50.0,30.0,0.4046849374189142,0.43947463511545765,0.03478969769654344,-0.37149104361297414,0.36151541341699933,4,3,-0.316253467333333,"[0.1875581435542927,0.16653335333333202,0.33272793296298414,-0.316253467333333]",29.067174009369346,-0.05666090721480612,55.34,IMPROVING,INSUFFICIENT_DATA,False,"[""SAMPLE_BELOW_EARLY_THRESHOLD""]",10/30 campioni completi richiesti per il primo segnale.
2026-08-20T05:06:07+00:00,1,block4-shadow-evaluation-v1,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,scanner_top5_btc_strength,ESPORTS,strategy-evolution-v1-expanded-exit-grid|risk=block4_5_v1,TP_R050,FIXED_R,"{""target_r"":0.5}",1,1,0,1,0,0,0,0.0,0.0,-188.24803849064847,23.666593024303076,211.91463151495154,211.91463151495154,211.91463151495154,211.91463151495154,4.337427076595177,4.337427076595177,4.337427076595177,4.337427076595177,0.0,4.337427076595177,4.337427076595177,1,0,0,100.0,0.0,100.0,100.0,0.0,inf,,4.337427076595177,4.337427076595177,1,1,4.337427076595177,[4.337427076595177],100.0,4.337427076595177,75.2,IMPROVING,INSUFFICIENT_DATA,False,"[""SAMPLE_BELOW_EARLY_THRESHOLD""]",1/30 campioni completi richiesti per il primo segnale.
2026-08-20T05:06:07+00:00,1,block4-shadow-evaluation-v1,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,scanner_top5_btc_strength,BANK,strategy-evolution-v1.3-autoresearch-expanded|risk=block4_5_v1,TP_R050,FIXED_R,"{""target_r"":0.5}",57,57,0,57,0,0,0,0.0,0.0,-7.545277767147266,2.3236446697808506,9.868922436928116,11.152031752149334,9.257465390506558,562.5285789049026,0.20260194929978145,0.26086280785322324,0.1865161086263721,11.548311110087543,1.2213092513525428,-1.8868315552910047,4.620459393333332,35,16,6,61.40350877192983,40.35087719298245,73.68421052631578,33.33333333333333,0.7116769041703384,1.1952939837840106,0.4836170796136723,-0.10430355687555173,0.5411340221342887,4,4,0.08382613381905066,"[0.43028284979031656,0.004336475148355061,0.3004463252614557,0.08382613381905066]",20.005820888682145,0.18840139865331518,70.8,IMPROVING,VALIDATING,False,[],Campione in validazione; serve maggiore profondità temporale.
2026-08-20T05:06:07+00:00,1,block4-shadow-evaluation-v1,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,scanner_top5_btc_strength,ESPORTS,strategy-evolution-v1-expanded-exit-grid|risk=block4_5_v1,TP_R060,FIXED_R,"{""target_r"":0.6}",1,1,0,1,0,0,0,0.0,0.0,-188.24803849064847,28.546453976629465,216.79449246727793,216.79449246727793,216.79449246727793,216.79449246727793,4.437307112595177,4.437307112595177,4.437307112595177,4.437307112595177,0.0,4.437307112595177,4.437307112595177,1,0,0,100.0,0.0,100.0,100.0,0.0,inf,,4.437307112595177,4.437307112595177,1,1,4.437307112595177,[4.437307112595177],100.0,4.437307112595177,75.2,IMPROVING,INSUFFICIENT_DATA,False,"[""SAMPLE_BELOW_EARLY_THRESHOLD""]",1/30 campioni completi richiesti per il primo segnale.
2026-08-20T05:06:07+00:00,1,block4-shadow-evaluation-v1,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,scanner_top5_btc_strength,BANK,strategy-evolution-v1.3-autoresearch-expanded|risk=block4_5_v1,TP_R060,FIXED_R,"{""target_r"":0.6}",57,57,0,57,0,0,0,0.0,0.0,-7.545277767147266,4.03676108084618,11.582038847993447,11.42123137368278,10.54716410274878,660.1762143356265,0.24831369247438953,0.33357545717035797,0.2228505970146719,14.153880471040203,1.2084598919031257,-1.8868315552910047,4.720379405333335,36,15,6,63.1578947368421,40.35087719298245,71.9298245614035,31.578947368421055,0.7116769041703384,1.3166087139464828,0.6049318097761445,-0.06255402246931799,0.5499121568278428,4,4,0.1706906071714503,"[0.5159285743617458,0.05457090862454388,0.2576091858328852,0.1706906071714503]",19.90960464428982,0.21265130031834992,78.18,IMPROVING,VALIDATING,False,[],Campione in validazione; serve maggiore profondità temporale.
2026-08-20T05:06:07+00:00,1,block4-shadow-evaluation-v1,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,scanner_top5_btc_strength,ESPORTS,strategy-evolution-v1-expanded-exit-grid|risk=block4_5_v1,TP_R075,FIXED_R,"{""target_r"":0.75}",1,1,0,1,0,0,0,0.0,0.0,-188.24803849064847,35.8662454051191,224.11428389576758,224.11428389576758,224.11428389576758,224.11428389576758,4.587127166595177,4.587127166595177,4.587127166595177,4.587127166595177,0.0,4.587127166595177,4.587127166595177,1,0,0,100.0,0.0,100.0,100.0,0.0,inf,,4.587127166595177,4.587127166595177,1,1,4.587127166595177,[4.587127166595177],100.0,4.587127166595177,75.2,IMPROVING,INSUFFICIENT_DATA,False,"[""SAMPLE_BELOW_EARLY_THRESHOLD""]",1/30 campioni completi richiesti per il primo segnale.
2026-08-20T05:06:07+00:00,1,block4-shadow-evaluation-v1,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,scanner_top5_btc_strength,BANK,strategy-evolution-v1.3-autoresearch-expanded|risk=block4_5_v1,TP_R075,FIXED_R,"{""target_r"":0.75}",57,57,0,57,0,0,0,0.0,0.0,-7.545277767147266,4.957092166409406,12.502369933556674,7.103639398493655,10.342802795674498,712.6350862127304,0.25082020761391266,0.2048365512216203,0.19853613160612266,14.29675183399302,1.1646605761163502,-1.8868315552910047,4.870259423333334,36,13,8,63.1578947368421,40.35087719298245,64.91228070175438,24.56140350877193,0.7116769041703384,1.3420446226413305,0.6303677184709922,-0.06668880805419515,0.5674911619066042,4,4,0.18400128263811708,"[0.394113645572661,0.12950663448168717,0.3004320481185994,0.18400128263811708]",22.022399675128206,0.24020923838731542,77.35,IMPROVING,VALIDATING,False,[],Campione in validazione; serve maggiore profondità temporale.
